259,259531,294112165,612100620,332593212,183038486,-1995260213,-2129257290,1428464472,260843676,
260,260531,185676031,138703957,-344497787,764335855,-2004801285,-2128378833,1410790198,248721963,
261,261531,-291566871,-2922305,-968103285,1231406289,-2004924986,-2140858637,1407463595,256386164,
262,262531,-371798021,-520233622,-1454098317,1523925317,-2012203538,-2140755594,1420337776,280155198,
263,263531,-763792910,-590729738,-1733977478,1600394951,-2009005809,-2145311534,1446140372,311806408,
264,264531,-693928001,-952731567,-1767926823,1449267089,-2004614587,-2140720958,1476978428,340813610,
265,265531,-866272994,-832673502,-1554875947,1097346240,-2001186444,-2132460692,1503497973,358049296,
266,266531,-608877439,-921715344,-1120364210,587474275,-1993581266,-2130032272,1518207373,358475953,
267,267531,-538538112,-602991101,-532698686,2200736,-1997047207,-2123374356,1517961159,341674528,
268,268531,-170130985,-436490308,133211848,-587695323,-1997192098,-2129456448,1504839678,311731637,
269,269531,51097270,-35796024,773827587,-1084332875,-2003620964,-2133127869,1483758537,273659446,
270,270531,373704746,251619041,1308964496,-1432722967,-2007979542,-2139003876,1460524379,232339592,
271,271531,595423762,548641239,1651919539,-1566591379,-2006809530,-2143662425,1438332020,190057012,
272,272531,714242279,783243754,1765236088,-1483161917,-2006455223,-2139012102,1417495467,147467324,
273,273531,813072504,818891030,1621315555,-1176573690,-1999714622,-2136274122,1396243495,105292042,
274,274531,653085535,884939876,1250498662,-705163771,-1996240664,-2129237807,1372922565,65432538,
275,275531,599981683,614601244,694418166,-119497775,-1996886471,-2125081914,1348785440,32828319,
276,276531,210480243,514903349,39448223,485795264,-1996328477,-2130023180,1327803002,12854845,
277,277531,82962799,34009550,-630322355,1037626075,-2006381155,-2130383828,1316068238,10096358,
278,278531,-383818549,-115821948,-1215581654,1450583864,-2006392036,-2142796524,1318138824,24813922,
279,279531,-449229474,-616410209,-1638620285,1673366839,-2012301469,-2141993400,1334620531,52217991,
280,280531,-813585942,-658865359,-1838502473,1672394734,-2008326213,-2144661675,1361081506,83687555,
281,281531,-704524362,-988114293,-1787672574,1448612319,-2002921514,-2139343742,1389273030,109388797,
282,282531,-847365758,-818745056,-1495720325,1037167568,-2000170104,-2130447472,1410651363,121940546,
283,283531,-545772072,-878372515,-1000239920,490697953,-1993255213,-2129344313,1419506397,118509969,
284,284531,-462958608,-512378542,-377029812,-104752400,-1998307896,-2123864457,1414803381,100635142,
285,285531,-64930823,-340286725,293257808,-675866468,-1999029490,-2131591760,1400242577,73446091,
286,286531,139273858,85526808,907272631,-1128593684,-2005516770,-2135370121,1381274866,41834167,
287,287531,467186226,344798398,1388171347,-1413457825,-2008709917,-2140604928,1363012172,9532410,
288,288531,644458919,638768680,1657308398,-1473729856,-2006297542,-2143484483,1347199148,-22678101,
289,289531,749405556,818938154,1687540612,-1316981902,-2004791740,-2137450449,1332624244,-55363004,
290,290531,792556949,833523700,1462922569,-947722080,-1997929346,-2133842671,1316671843,-88234200,
291,291531,614771309,839630711,1025552297,-433613550,-1995151973,-2127441495,1297719858,-119294849,
292,292531,516819950,549464771,426062558,169422202,-1997108485,-2124726028,1277707634,-143359163,
293,293531,122889229,409486648,-242346990,763130228,-1997739402,-2131245833,1261199895,-155218546,
294,294531,-20609503,-71980686,-894464179,1277083455,-2007905092,-2132589712,1254236481,-151071099,
295,295531,-470516450,-226715672,-1432397866,1629636239,-2007562049,-2144431779,1260494334,-131845754,
