sample,ts_comtrade,dt_us,t_us,adcA_raw,adcB_raw,adcA_V,adcB_V,dacA_code,dacB_code
512,255500,500,255500,1074,1882,0.865495,1.516630,1235,2034
513,256000,500,256000,1110,1882,0.894506,1.516630,1271,2036
514,256500,500,256500,1163,1881,0.937216,1.515824,1324,2036
515,257000,500,257000,1223,1880,0.985568,1.515018,1380,2036
516,257500,500,257500,1303,1883,1.050037,1.517436,1464,2036
517,258000,500,258000,1398,1879,1.126593,1.514212,1557,2034
518,258500,500,258500,1523,1882,1.227326,1.516630,1686,2036
519,259000,500,259000,1655,1886,1.333700,1.519853,1814,2040
520,259500,500,259500,1776,1887,1.431209,1.520659,1938,2038
521,260000,500,260000,1909,1887,1.538388,1.520659,2068,2038
522,260500,500,260500,2038,1882,1.642344,1.516630,2204,2036
523,261000,500,261000,2170,1882,1.748718,1.516630,2340,2038
524,261500,500,261500,2302,1886,1.855092,1.519853,2462,2038
525,262000,500,262000,2389,1882,1.925202,1.516630,2558,2036
526,262500,500,262500,2479,1886,1.997729,1.519853,2644,2040
527,263000,500,263000,2544,1887,2.050110,1.520659,2714,2040
528,263500,500,263500,2615,1887,2.107326,1.520659,2781,2040
529,264000,500,264000,2653,1887,2.137949,1.520659,2813,2040
530,264500,500,264500,2649,1885,2.134725,1.519048,2813,2038
531,265000,500,265000,2622,1888,2.112967,1.521465,2784,2040
532,265500,500,265500,2559,1887,2.062198,1.520659,2735,2040
533,266000,500,266000,2511,1886,2.023516,1.519853,2677,2040
534,266500,500,266500,2434,1888,1.961465,1.521465,2600,2042
535,267000,500,267000,2336,1890,1.882491,1.523077,2501,2044
536,267500,500,267500,2229,1885,1.796264,1.519048,2393,2038
537,268000,500,268000,2107,1890,1.697949,1.523077,2267,2044
538,268500,500,268500,1984,1891,1.598828,1.523883,2148,2046
539,269000,500,269000,1861,1887,1.499707,1.520659,2024,2042
540,269500,500,269500,1755,1888,1.414286,1.521465,1913,2042
541,270000,500,270000,1647,1882,1.327253,1.516630,1803,2036
542,270500,500,270500,1535,1883,1.236996,1.517436,1696,2038
543,271000,500,271000,1429,1884,1.151575,1.518242,1591,2040
544,271500,500,271500,1339,1887,1.079048,1.520659,1501,2040
545,272000,500,272000,1280,1883,1.031502,1.517436,1438,2036
546,272500,500,272500,1247,1879,1.004908,1.514212,1409,2034
547,273000,500,273000,1233,1878,0.993626,1.513407,1395,2032
548,273500,500,273500,1232,1878,0.992821,1.513407,1395,2032
549,274000,500,274000,1243,1879,1.001685,1.514212,1405,2036
550,274500,500,274500,1281,1878,1.032308,1.513407,1443,2034
551,275000,500,275000,1344,1882,1.083077,1.516630,1506,2036
552,275500,500,275500,1419,1879,1.143517,1.514212,1579,2034
553,276000,500,276000,1493,1883,1.203150,1.517436,1655,2038
554,276500,500,276500,1579,1875,1.272454,1.510989,1736,2032
555,277000,500,277000,1673,1883,1.348205,1.517436,1833,2036
556,277500,500,277500,1776,1878,1.431209,1.513407,1939,2034
557,278000,500,278000,1878,1883,1.513407,1.517436,2041,2038
558,278500,500,278500,1967,1879,1.585128,1.514212,2130,2036
559,279000,500,279000,2044,1879,1.647179,1.514212,2209,2036
560,279500,500,279500,2126,1886,1.713260,1.519853,2289,2038
561,280000,500,280000,2207,1887,1.778535,1.520659,2370,2042
562,280500,500,280500,2270,1889,1.829304,1.522271,2432,2042
563,281000,500,281000,2306,1883,1.858315,1.517436,2471,2038
564,281500,500,281500,2320,1891,1.869597,1.523883,2483,2046
565,282000,500,282000,2323,1889,1.872015,1.522271,2490,2044
566,282500,500,282500,2320,1886,1.869597,1.519853,2485,2040
567,283000,500,283000,2303,1887,1.855898,1.520659,2467,2042
568,283500,500,283500,2267,1888,1.826887,1.521465,2432,2044
569,284000,500,284000,2222,1887,1.790623,1.520659,2384,2040
570,284500,500,284500,2167,1894,1.746300,1.526300,2329,2048
571,285000,500,285000,2110,1887,1.700366,1.520659,2271,2042
572,285500,500,285500,2039,1887,1.643150,1.520659,2205,2042
573,286000,500,286000,1984,1885,1.598828,1.519048,2146,2040
574,286500,500,286500,1925,1890,1.551282,1.523077,2087,2044
575,287000,500,287000,1871,1889,1.507766,1.522271,2031,2042
576,287500,500,287500,1807,1885,1.456190,1.519048,1969,2038
577,288000,500,288000,1744,1895,1.405421,1.527106,1906,2046
578,288500,500,288500,1696,1885,1.366740,1.519048,1857,2038
579,289000,500,289000,1677,1888,1.351429,1.521465,1835,2040
580,289500,500,289500,1668,1883,1.344176,1.517436,1826,2038
581,290000,500,290000,1664,1878,1.340952,1.513407,1824,2034
582,290500,500,290500,1663,1878,1.340147,1.513407,1818,2034
583,291000,500,291000,1665,1876,1.341758,1.511795,1826,2032
584,291500,500,291500,1693,1881,1.364322,1.515824,1853,2036
585,292000,500,292000,1721,1877,1.386886,1.512601,1891,2034
586,292500,500,292500,1763,1882,1.420733,1.516630,1925,2036
587,293000,500,293000,1792,1879,1.444103,1.514212,1952,2034
588,293500,500,293500,1824,1876,1.469890,1.511795,1987,2032
589,294000,500,294000,1873,1881,1.509377,1.515824,2036,2036
590,294500,500,294500,1918,1885,1.545641,1.519048,2079,2040
591,295000,500,295000,1952,1885,1.573040,1.519048,2114,2038
592,295500,500,295500,1969,1877,1.586740,1.512601,2131,2034
593,296000,500,296000,1985,1883,1.599634,1.517436,2150,2038
594,296500,500,296500,2011,1887,1.620586,1.520659,2174,2040
595,297000,500,297000,2029,1889,1.635092,1.522271,2191,2042
596,297500,500,297500,2026,1888,1.632674,1.521465,2188,2044
597,298000,500,298000,2004,1890,1.614945,1.523077,2166,2044
598,298500,500,298500,1975,1886,1.591575,1.519853,2137,2040
599,299000,500,299000,1947,1891,1.569011,1.523883,2108,2044
600,299500,500,299500,1915,1887,1.543223,1.520659,2076,2042
601,300000,500,300000,1877,1887,1.512601,1.520659,2039,2042
602,300500,500,300500,1830,1890,1.474725,1.523077,1992,2044
603,301000,500,301000,1787,1889,1.440073,1.522271,1948,2042
604,301500,500,301500,1744,1883,1.405421,1.517436,1906,2038
605,302000,500,302000,1709,1887,1.377216,1.520659,1867,2042
606,302500,500,302500,1680,1886,1.353846,1.519853,1840,2040
607,303000,500,303000,1664,1888,1.340952,1.521465,1822,2040
608,303500,500,303500,1653,1883,1.332088,1.517436,1808,2038
609,304000,500,304000,1638,1885,1.320000,1.519048,1795,2040
610,304500,500,304500,1632,1878,1.315165,1.513407,1786,2034
611,305000,500,305000,1633,1879,1.315971,1.514212,1791,2034
612,305500,500,305500,1664,1882,1.340952,1.516630,1822,2036
613,306000,500,306000,1703,1883,1.372381,1.517436,1869,2038
614,306500,500,306500,1763,1878,1.420733,1.513407,1924,2032
615,307000,500,307000,1809,1877,1.457802,1.512601,1970,2032
616,307500,500,307500,1867,1873,1.504542,1.509377,2027,2032
617,308000,500,308000,1935,1881,1.559341,1.515824,2096,2036
618,308500,500,308500,2005,1879,1.615751,1.514212,2172,2034
619,309000,500,309000,2082,1879,1.677802,1.514212,2242,2034
620,309500,500,309500,2134,1880,1.719707,1.515018,2299,2034
621,310000,500,310000,2191,1881,1.765641,1.515824,2350,2034
622,310500,500,310500,2245,1878,1.809158,1.513407,2409,2036
623,311000,500,311000,2293,1885,1.847839,1.519048,2458,2040
624,311500,500,311500,2326,1889,1.874432,1.522271,2492,2044
625,312000,500,312000,2334,1877,1.880879,1.512601,2501,2034
626,312500,500,312500,2340,1883,1.885714,1.517436,2499,2038
627,313000,500,313000,2325,1887,1.873626,1.520659,2491,2040
628,313500,500,313500,2311,1890,1.862344,1.523077,2479,2044
629,314000,500,314000,2275,1887,1.833333,1.520659,2442,2040
630,314500,500,314500,2215,1888,1.784982,1.521465,2382,2042
631,315000,500,315000,2135,1887,1.720513,1.520659,2300,2040
632,315500,500,315500,2062,1888,1.661685,1.521465,2220,2042
633,316000,500,316000,1971,1885,1.588352,1.519048,2135,2038
634,316500,500,316500,1886,1889,1.519853,1.522271,2048,2044
635,317000,500,317000,1792,1887,1.444103,1.520659,1950,2040
636,317500,500,317500,1693,1893,1.364322,1.525494,1851,2044
637,318000,500,318000,1606,1888,1.294212,1.521465,1759,2040
638,318500,500,318500,1518,1895,1.223297,1.527106,1677,2044
639,319000,500,319000,1449,1889,1.167692,1.522271,1607,2040
640,319500,500,319500,1393,1887,1.122564,1.520659,1554,2042
641,320000,500,320000,1350,1887,1.087912,1.520659,1507,2042
642,320500,500,320500,1311,1885,1.056484,1.519048,1473,2038
643,321000,500,321000,1290,1881,1.039560,1.515824,1449,2036
644,321500,500,321500,1283,1881,1.033919,1.515824,1445,2036
645,322000,500,322000,1306,1885,1.052454,1.519048,1469,2036
646,322500,500,322500,1363,1885,1.098388,1.519048,1521,2040
647,323000,500,323000,1427,1881,1.149963,1.515824,1589,2034
648,323500,500,323500,1506,1876,1.213626,1.511795,1663,2030
649,324000,500,324000,1585,1883,1.277289,1.517436,1744,2038
650,324500,500,324500,1683,1882,1.356264,1.516630,1846,2036
651,325000,500,325000,1799,1878,1.449744,1.513407,1960,2034
652,325500,500,325500,1914,1885,1.542418,1.519048,2077,2040
653,326000,500,326000,2017,1877,1.625421,1.512601,2181,2034
654,326500,500,326500,2113,1875,1.702784,1.510989,2278,2032
655,327000,500,327000,2222,1881,1.790623,1.515824,2382,2036
656,327500,500,327500,2321,1885,1.870403,1.519048,2483,2038
657,328000,500,328000,2405,1886,1.938095,1.519853,2569,2036
658,328500,500,328500,2465,1878,1.986447,1.513407,2632,2034
659,329000,500,329000,2503,1879,2.017070,1.514212,2670,2036
660,329500,500,329500,2530,1885,2.038828,1.519048,2699,2040
661,330000,500,330000,2551,1886,2.055751,1.519853,2720,2040
662,330500,500,330500,2549,1887,2.054139,1.520659,2718,2042
663,331000,500,331000,2514,1887,2.025934,1.520659,2684,2042
664,331500,500,331500,2451,1889,1.975165,1.522271,2619,2042
665,332000,500,332000,2381,1892,1.918755,1.524689,2545,2046
666,332500,500,332500,2294,1888,1.848645,1.521465,2459,2042
667,333000,500,333000,2205,1890,1.776923,1.523077,2367,2044
668,333500,500,333500,2096,1887,1.689084,1.520659,2260,2042
669,334000,500,334000,1975,1889,1.591575,1.522271,2140,2044
670,334500,500,334500,1858,1889,1.497289,1.522271,2020,2042
671,335000,500,335000,1747,1887,1.407839,1.520659,1909,2042
672,335500,500,335500,1648,1887,1.328059,1.520659,1806,2042
673,336000,500,336000,1557,1892,1.254725,1.524689,1714,2046
674,336500,500,336500,1459,1887,1.175751,1.520659,1623,2042
675,337000,500,337000,1383,1885,1.114506,1.519048,1543,2038
676,337500,500,337500,1313,1886,1.058095,1.519853,1474,2040
677,338000,500,338000,1266,1879,1.020220,1.514212,1428,2034
678,338500,500,338500,1244,1879,1.002491,1.514212,1406,2036
679,339000,500,339000,1254,1878,1.010549,1.513407,1415,2034
680,339500,500,339500,1280,1881,1.031502,1.515824,1441,2034
681,340000,500,340000,1324,1879,1.066960,1.514212,1484,2036
682,340500,500,340500,1382,1877,1.113700,1.512601,1538,2032
683,341000,500,341000,1456,1879,1.173333,1.514212,1615,2034
684,341500,500,341500,1554,1877,1.252308,1.512601,1711,2032
685,342000,500,342000,1659,1884,1.336923,1.518242,1817,2036
686,342500,500,342500,1754,1879,1.413480,1.514212,1917,2036
687,343000,500,343000,1855,1883,1.494872,1.517436,2016,2038
688,343500,500,343500,1965,1883,1.583516,1.517436,2122,2036
689,344000,500,344000,2074,1879,1.671355,1.514212,2235,2036
690,344500,500,344500,2175,1886,1.752747,1.519853,2337,2040
691,345000,500,345000,2262,1883,1.822857,1.517436,2428,2036
692,345500,500,345500,2361,1881,1.902637,1.515824,2523,2036
693,346000,500,346000,2448,1886,1.972747,1.519853,2615,2044
694,346500,500,346500,2559,1885,2.062198,1.519048,2727,2038
695,347000,500,347000,2690,1889,2.167766,1.522271,2854,2042
696,347500,500,347500,2737,1885,2.205641,1.519048,2902,2038
697,348000,500,348000,2705,1885,2.179853,1.519048,2869,2040
698,348500,500,348500,2530,1882,2.038828,1.516630,2699,2038
699,349000,500,349000,2343,1885,1.888132,1.519048,2508,2040
700,349500,500,349500,2133,1887,1.718901,1.520659,2298,2040
701,350000,500,350000,1967,1878,1.585128,1.513407,2128,2036
702,350500,500,350500,1849,1889,1.490037,1.522271,2012,2042
703,351000,500,351000,1735,1889,1.398168,1.522271,1896,2042
704,351500,500,351500,1666,1891,1.342564,1.523883,1828,2042
705,352000,500,352000,1623,1886,1.307912,1.519853,1782,2040
706,352500,500,352500,1630,1887,1.313553,1.520659,1784,2040
707,353000,500,353000,1623,1881,1.307912,1.515824,1783,2040
708,353500,500,353500,1584,1883,1.276484,1.517436,1742,2038
709,354000,500,354000,1513,1885,1.219267,1.519048,1675,2038
710,354500,500,354500,1429,1883,1.151575,1.517436,1590,2038
711,355000,500,355000,1360,1885,1.095971,1.519048,1519,2040
712,355500,500,355500,1319,1883,1.062930,1.517436,1480,2038
713,356000,500,356000,1299,1887,1.046813,1.520659,1462,2042
714,356500,500,356500,1314,1885,1.058901,1.519048,1475,2040
715,357000,500,357000,1376,1884,1.108864,1.518242,1536,2038
716,357500,500,357500,1489,1886,1.199927,1.519853,1652,2042
717,358000,500,358000,1649,1887,1.328864,1.520659,1809,2042
718,358500,500,358500,1803,1885,1.452967,1.519048,1962,2038
719,359000,500,359000,1931,1885,1.556117,1.519048,2093,2038
720,359500,500,359500,2045,1885,1.647985,1.519048,2208,2040
721,360000,500,360000,2131,1887,1.717289,1.520659,2299,2042
722,360500,500,360500,2224,1888,1.792235,1.521465,2390,2042
723,361000,500,361000,2291,1890,1.846227,1.523077,2454,2044
724,361500,500,361500,2331,1887,1.878462,1.520659,2496,2040
725,362000,500,362000,2358,1883,1.900220,1.517436,2524,2038
726,362500,500,362500,2384,1883,1.921172,1.517436,2546,2036
727,363000,500,363000,2416,1890,1.946960,1.523077,2581,2044
728,363500,500,363500,2448,1885,1.972747,1.519048,2613,2038
729,364000,500,364000,2454,1889,1.977582,1.522271,2622,2042
730,364500,500,364500,2442,1885,1.967912,1.519048,2608,2040
731,365000,500,365000,2388,1885,1.924396,1.519048,2554,2038
732,365500,500,365500,2320,1887,1.869597,1.520659,2485,2040
733,366000,500,366000,2222,1885,1.790623,1.519048,2389,2040
734,366500,500,366500,2115,1879,1.704396,1.514212,2279,2036
735,367000,500,367000,1993,1879,1.606081,1.514212,2156,2036
736,367500,500,367500,1863,1885,1.501319,1.519048,2024,2038
737,368000,500,368000,1742,1886,1.403810,1.519853,1902,2040
738,368500,500,368500,1628,1883,1.311941,1.517436,1787,2038
739,369000,500,369000,1523,1888,1.227326,1.521465,1683,2042
740,369500,500,369500,1443,1883,1.162857,1.517436,1601,2038
741,370000,500,370000,1363,1885,1.098388,1.519048,1526,2038
742,370500,500,370500,1322,1886,1.065348,1.519853,1480,2040
743,371000,500,371000,1286,1883,1.036337,1.517436,1448,2038
744,371500,500,371500,1273,1881,1.025861,1.515824,1435,2038
745,372000,500,372000,1275,1881,1.027472,1.515824,1436,2036
746,372500,500,372500,1283,1887,1.033919,1.520659,1445,2040
747,373000,500,373000,1317,1884,1.061319,1.518242,1477,2038
748,373500,500,373500,1374,1888,1.107253,1.521465,1533,2042
749,373999,499,373999,1456,1888,1.173333,1.521465,1617,2042
750,374499,500,374499,1566,1886,1.261978,1.519853,1724,2040
751,374999,500,374999,1670,1886,1.345788,1.519853,1831,2042
752,375499,500,375499,1779,1889,1.433626,1.522271,1942,2042
753,375999,500,375999,1893,1890,1.525494,1.523077,2055,2042
754,376499,500,376499,2021,1887,1.628645,1.520659,2184,2042
755,376999,500,376999,2159,1885,1.739854,1.519048,2323,2040
756,377499,500,377499,2273,1882,1.831722,1.516630,2443,2038
757,377999,500,377999,2374,1887,1.913114,1.520659,2539,2042
758,378499,500,378499,2446,1885,1.971136,1.519048,2609,2038
759,378999,500,378999,2502,1886,2.016264,1.519853,2668,2038
760,379499,500,379499,2554,1887,2.058169,1.520659,2722,2042
761,379999,500,379999,2588,1882,2.085568,1.516630,2750,2036
762,380499,500,380499,2580,1886,2.079121,1.519853,2745,2040
763,380999,500,380999,2549,1885,2.054139,1.519048,2717,2040
764,381499,500,381499,2506,1885,2.019487,1.519048,2673,2040
765,381999,500,381999,2464,1883,1.985641,1.517436,2630,2038
766,382499,500,382499,2393,1886,1.928425,1.519853,2557,2040
767,382999,500,382999,2292,1887,1.847033,1.520659,2458,2040
768,383499,500,383499,2176,1885,1.753553,1.519048,2338,2040
769,383999,500,383999,2064,1883,1.663297,1.517436,2225,2038
770,384499,500,384499,1958,1886,1.577875,1.519853,2122,2040
771,384999,500,384999,1842,1887,1.484396,1.520659,2005,2042
772,385499,500,385499,1707,1884,1.375604,1.518242,1867,2040
773,385999,500,385999,1577,1882,1.270843,1.516630,1729,2036
774,386499,500,386499,1457,1887,1.174139,1.520659,1618,2042
775,386999,500,386999,1390,1885,1.120147,1.519048,1549,2040
776,387499,500,387499,1328,1887,1.070183,1.520659,1490,2042
777,387999,500,387999,1271,1886,1.024249,1.519853,1433,2040
778,388499,500,388499,1223,1887,0.985568,1.520659,1381,2040
779,388999,500,388999,1207,1886,0.972674,1.519853,1369,2042
780,389499,500,389499,1232,1892,0.992821,1.524689,1394,2046
781,389999,500,389999,1277,1888,1.029084,1.521465,1438,2040
782,390499,500,390499,1330,1885,1.071795,1.519048,1493,2040
783,390999,500,390999,1386,1886,1.116923,1.519853,1545,2040
784,391499,500,391499,1468,1885,1.183004,1.519048,1625,2040
785,391999,500,391999,1571,1887,1.266007,1.520659,1727,2040
786,392499,500,392499,1677,1890,1.351429,1.523077,1830,2042
787,392999,500,392999,1780,1886,1.434432,1.519853,1940,2038
788,393499,500,393499,1874,1885,1.510183,1.519048,2040,2040
789,393999,500,393999,2000,1882,1.611722,1.516630,2162,2036
790,394499,500,394499,2116,1883,1.705202,1.517436,2279,2038
791,394999,500,394999,2223,1886,1.791429,1.519853,2384,2040
792,395499,500,395499,2290,1883,1.845421,1.517436,2453,2038
793,395999,500,395999,2349,1885,1.892967,1.519048,2512,2040
794,396499,500,396499,2400,1885,1.934066,1.519048,2565,2038
795,396999,500,396999,2444,1883,1.969524,1.517436,2610,2038
796,397499,500,397499,2463,1886,1.984835,1.519853,2630,2040
797,397999,500,397999,2447,1889,1.971941,1.522271,2614,2042
798,398499,500,398499,2416,1888,1.946960,1.521465,2581,2042
799,398999,500,398999,2379,1889,1.917143,1.522271,2544,2044
800,399499,500,399499,2332,1883,1.879267,1.517436,2498,2036
801,399999,500,399999,2265,1886,1.825275,1.519853,2433,2040
802,400499,500,400499,2189,1889,1.764029,1.522271,2348,2042
803,400999,500,400999,2099,1889,1.691502,1.522271,2261,2044
804,401499,500,401499,2007,1888,1.617363,1.521465,2174,2040
805,401999,500,401999,1927,1885,1.552894,1.519048,2088,2038
806,402499,500,402499,1830,1881,1.474725,1.515824,1991,2036
807,402999,500,402999,1733,1888,1.396557,1.521465,1894,2042
808,403499,500,403499,1659,1885,1.336923,1.519048,1814,2040
809,403999,500,403999,1600,1887,1.289377,1.520659,1758,2040
810,404499,500,404499,1558,1887,1.255531,1.520659,1716,2042
811,404999,500,404999,1515,1883,1.220879,1.517436,1674,2038
812,405499,500,405499,1476,1886,1.189451,1.519853,1641,2040
813,405999,500,405999,1471,1886,1.185421,1.519853,1629,2040
814,406499,500,406499,1485,1888,1.196703,1.521465,1646,2042
815,406999,500,406999,1517,1891,1.222491,1.523883,1677,2042
816,407499,500,407499,1557,1886,1.254725,1.519853,1715,2040
817,407999,500,407999,1601,1885,1.290183,1.519048,1759,2038
818,408499,500,408499,1658,1883,1.336117,1.517436,1816,2038
819,408999,500,408999,1719,1889,1.385275,1.522271,1879,2042
820,409499,500,409499,1793,1887,1.444908,1.520659,1951,2042
821,409999,500,409999,1859,1885,1.498095,1.519048,2020,2040
822,410499,500,410499,1933,1885,1.557729,1.519048,2092,2038
823,410999,500,410999,1999,1887,1.610916,1.520659,2164,2042
824,411499,500,411499,2066,1885,1.664909,1.519048,2230,2038
825,411999,500,411999,2107,1889,1.697949,1.522271,2274,2044
826,412499,500,412499,2144,1890,1.727766,1.523077,2307,2044
827,412999,500,412999,2167,1886,1.746300,1.519853,2330,2040
828,413499,500,413499,2189,1889,1.764029,1.522271,2351,2040
829,413999,500,413999,2190,1886,1.764835,1.519853,2354,2040
830,414499,500,414499,2185,1886,1.760806,1.519853,2342,2040
831,414999,500,414999,2141,1886,1.725348,1.519853,2304,2040
832,415499,500,415499,2103,1886,1.694725,1.519853,2265,2040
833,415999,500,415999,2058,1883,1.658462,1.517436,2219,2036
834,416499,500,416499,2001,1885,1.612527,1.519048,2164,2040
835,416999,500,416999,1939,1883,1.562564,1.517436,2101,2038
836,417499,500,417499,1873,1886,1.509377,1.519853,2036,2040
837,417999,500,417999,1811,1886,1.459414,1.519853,1974,2040
838,418499,500,418499,1757,1888,1.415897,1.521465,1919,2040
839,418999,500,418999,1695,1884,1.365934,1.518242,1855,2038
840,419499,500,419499,1634,1887,1.316777,1.520659,1800,2042
841,419999,500,419999,1598,1883,1.287766,1.517436,1754,2038
842,420499,500,420499,1585,1887,1.277289,1.520659,1738,2042
843,420999,500,420999,1578,1885,1.271648,1.519048,1733,2040
844,421499,500,421499,1579,1889,1.272454,1.522271,1734,2042
845,421999,500,421999,1584,1887,1.276484,1.520659,1740,2042
846,422499,500,422499,1603,1884,1.291795,1.518242,1762,2040
847,422999,500,422999,1653,1888,1.332088,1.521465,1808,2044
848,423499,500,423499,1712,1887,1.379634,1.520659,1872,2042
849,423999,500,423999,1776,1889,1.431209,1.522271,1936,2042
850,424499,500,424499,1844,1885,1.486007,1.519048,2006,2038
851,424999,500,424999,1916,1887,1.544029,1.520659,2078,2040
852,425499,500,425499,1993,1890,1.606081,1.523077,2156,2044
853,425999,500,425999,2070,1886,1.668132,1.519853,2234,2042
854,426499,500,426499,2140,1882,1.724542,1.516630,2304,2038
855,426999,500,426999,2208,1887,1.779341,1.520659,2371,2042
856,427499,500,427499,2266,1887,1.826081,1.520659,2431,2040
857,427999,500,427999,2319,1889,1.868791,1.522271,2483,2042
858,428499,500,428499,2352,1886,1.895385,1.519853,2514,2040
859,428999,500,428999,2352,1882,1.895385,1.516630,2518,2038
860,429499,500,429499,2346,1879,1.890550,1.514212,2510,2034
861,429999,500,429999,2331,1887,1.878462,1.520659,2494,2038
862,430499,500,430499,2301,1883,1.854286,1.517436,2463,2038
863,430999,500,430999,2255,1882,1.817216,1.516630,2416,2036
864,431499,500,431499,2183,1885,1.759194,1.519048,2340,2038
865,431999,500,431999,2095,1887,1.688278,1.520659,2255,2042
866,432499,500,432499,2000,1889,1.611722,1.522271,2163,2044
867,432999,500,432999,1904,1887,1.534359,1.520659,2067,2042
868,433499,500,433499,1808,1882,1.456996,1.516630,1969,2036
869,433999,500,433999,1711,1888,1.378828,1.521465,1868,2042
870,434499,500,434499,1615,1883,1.301465,1.517436,1772,2038
871,434999,500,434999,1520,1888,1.224908,1.521465,1681,2042
872,435499,500,435499,1434,1893,1.155604,1.525494,1593,2046
