tx_index,host_t_s,mode,run_id,event,seq,t_us,dt_us,dacV_code,dacI_code,engV,engI,clipV,clipI,flags
7779,1773423082.617341,test_sine,26,sample,275,152900,556,3659,3659,2.949038,2.949038,0,0,0
7780,1773423082.617357,test_sine,26,sample,276,153456,556,3818,3818,3.076585,3.076585,0,0,0
7781,1773423082.617374,test_sine,26,sample,277,154012,556,3899,3899,3.141783,3.141783,0,0,0
7782,1773423082.617390,test_sine,26,sample,278,154568,556,3899,3899,3.141783,3.141783,0,0,0
7783,1773423082.617406,test_sine,26,sample,279,155124,556,3818,3818,3.076585,3.076585,0,0,0
7784,1773423082.619387,test_sine,26,sample,280,155680,556,3659,3659,2.949038,2.949038,0,0,0
7785,1773423082.619460,test_sine,26,sample,281,156236,556,3431,3431,2.764717,2.764717,0,0,0
7786,1773423082.619494,test_sine,26,sample,282,156792,556,3142,3142,2.531678,2.531678,0,0,0
7787,1773423082.619520,test_sine,26,sample,283,157348,556,2805,2805,2.260105,2.260105,0,0,0
7788,1773423082.619563,test_sine,26,sample,284,157904,556,2434,2434,1.961868,1.961868,0,0,0
7789,1773423082.619588,test_sine,26,sample,285,158460,556,2048,2048,1.650000,1.650000,0,0,0
7790,1773423082.619612,test_sine,26,sample,286,159016,556,1661,1661,1.338132,1.338132,0,0,0
7791,1773423082.619637,test_sine,26,sample,287,159572,556,1290,1290,1.039895,1.039895,0,0,0
7792,1773423082.624982,test_sine,26,sample,288,160128,556,953,953,0.768322,0.768322,0,0,0
7793,1773423082.625040,test_sine,26,sample,289,160684,556,664,664,0.535283,0.535283,0,0,0
7794,1773423082.625084,test_sine,26,sample,290,161240,556,436,436,0.350962,0.350962,0,0,0
7795,1773423082.625111,test_sine,26,sample,291,161796,556,277,277,0.223415,0.223415,0,0,0
7796,1773423082.625139,test_sine,26,sample,292,162352,556,196,196,0.158217,0.158217,0,0,0
7797,1773423082.625166,test_sine,26,sample,293,162908,556,196,196,0.158217,0.158217,0,0,0
7798,1773423082.625193,test_sine,26,sample,294,163464,556,277,277,0.223415,0.223415,0,0,0
7799,1773423082.625218,test_sine,26,sample,295,164020,556,436,436,0.350962,0.350962,0,0,0
7800,1773423082.625243,test_sine,26,sample,296,164576,556,664,664,0.535283,0.535283,0,0,0
7801,1773423082.625268,test_sine,26,sample,297,165132,556,953,953,0.768322,0.768322,0,0,0
7802,1773423082.625293,test_sine,26,sample,298,165688,556,1290,1290,1.039895,1.039895,0,0,0
7803,1773423082.625317,test_sine,26,sample,299,166244,556,1661,1661,1.338132,1.338132,0,0,0
7804,1773423082.628850,test_sine,27,sample,0,0,556,2048,2048,1.650000,1.650000,0,0,0
7805,1773423082.628959,test_sine,27,sample,1,556,556,2434,2434,1.961868,1.961868,0,0,0
7806,1773423082.629006,test_sine,27,sample,2,1112,556,2805,2805,2.260105,2.260105,0,0,0
7807,1773423082.629038,test_sine,27,sample,3,1668,556,3142,3142,2.531678,2.531678,0,0,0
7808,1773423082.629087,test_sine,27,sample,4,2224,556,3431,3431,2.764717,2.764717,0,0,0
7809,1773423082.629117,test_sine,27,sample,5,2780,556,3659,3659,2.949038,2.949038,0,0,0
7810,1773423082.629145,test_sine,27,sample,6,3336,556,3818,3818,3.076585,3.076585,0,0,0
7811,1773423082.629179,test_sine,27,sample,7,3892,556,3899,3899,3.141783,3.141783,0,0,0
7812,1773423082.629210,test_sine,27,sample,8,4448,556,3899,3899,3.141783,3.141783,0,0,0
7813,1773423082.629241,test_sine,27,sample,9,5004,556,3818,3818,3.076585,3.076585,0,0,0
7814,1773423082.629273,test_sine,27,sample,10,5560,556,3659,3659,2.949038,2.949038,0,0,0
7815,1773423082.629303,test_sine,27,sample,11,6116,556,3431,3431,2.764717,2.764717,0,0,0
7816,1773423082.629333,test_sine,27,sample,12,6672,556,3142,3142,2.531678,2.531678,0,0,0
7817,1773423082.629363,test_sine,27,sample,13,7228,556,2805,2805,2.260105,2.260105,0,0,0
7818,1773423082.629393,test_sine,27,sample,14,7784,556,2434,2434,1.961868,1.961868,0,0,0
7819,1773423082.629423,test_sine,27,sample,15,8340,556,2048,2048,1.650000,1.650000,0,0,0
7820,1773423082.629470,test_sine,27,sample,16,8896,556,1661,1661,1.338132,1.338132,0,0,0
7821,1773423082.629501,test_sine,27,sample,17,9452,556,1290,1290,1.039895,1.039895,0,0,0
7822,1773423082.629532,test_sine,27,sample,18,10008,556,953,953,0.768322,0.768322,0,0,0
7823,1773423082.630550,test_sine,27,sample,19,10564,556,664,664,0.535283,0.535283,0,0,0
7824,1773423082.630612,test_sine,27,sample,20,11120,556,436,436,0.350962,0.350962,0,0,0
7825,1773423082.630650,test_sine,27,sample,21,11676,556,277,277,0.223415,0.223415,0,0,0
7826,1773423082.630683,test_sine,27,sample,22,12232,556,196,196,0.158217,0.158217,0,0,0
7827,1773423082.630729,test_sine,27,sample,23,12788,556,196,196,0.158217,0.158217,0,0,0
7828,1773423082.630760,test_sine,27,sample,24,13344,556,277,277,0.223415,0.223415,0,0,0
7829,1773423082.631647,test_sine,27,sample,25,13900,556,436,436,0.350962,0.350962,0,0,0
7830,1773423082.631706,test_sine,27,sample,26,14456,556,664,664,0.535283,0.535283,0,0,0
7831,1773423082.631741,test_sine,27,sample,27,15012,556,953,953,0.768322,0.768322,0,0,0
7832,1773423082.631770,test_sine,27,sample,28,15568,556,1290,1290,1.039895,1.039895,0,0,0
7833,1773423082.631797,test_sine,27,sample,29,16124,556,1661,1661,1.338132,1.338132,0,0,0
7834,1773423082.631823,test_sine,27,sample,30,16680,556,2047,2047,1.650000,1.650000,0,0,0
7835,1773423082.632081,test_sine,27,sample,31,17236,556,2434,2434,1.961868,1.961868,0,0,0
7836,1773423082.637850,test_sine,27,sample,32,17792,556,2805,2805,2.260105,2.260105,0,0,0
7837,1773423082.637909,test_sine,27,sample,33,18348,556,3142,3142,2.531678,2.531678,0,0,0
7838,1773423082.637955,test_sine,27,sample,34,18904,556,3431,3431,2.764717,2.764717,0,0,0
7839,1773423082.637983,test_sine,27,sample,35,19460,556,3659,3659,2.949038,2.949038,0,0,0
7840,1773423082.638009,test_sine,27,sample,36,20016,556,3818,3818,3.076585,3.076585,0,0,0
7841,1773423082.638035,test_sine,27,sample,37,20572,556,3899,3899,3.141783,3.141783,0,0,0
7842,1773423082.638061,test_sine,27,sample,38,21128,556,3899,3899,3.141783,3.141783,0,0,0
7843,1773423082.638087,test_sine,27,sample,39,21684,556,3818,3818,3.076585,3.076585,0,0,0
7844,1773423082.638113,test_sine,27,sample,40,22240,556,3659,3659,2.949038,2.949038,0,0,0
7845,1773423082.638138,test_sine,27,sample,41,22796,556,3431,3431,2.764717,2.764717,0,0,0
7846,1773423082.638163,test_sine,27,sample,42,23352,556,3142,3142,2.531678,2.531678,0,0,0
7847,1773423082.638202,test_sine,27,sample,43,23908,556,2805,2805,2.260105,2.260105,0,0,0
7848,1773423082.638225,test_sine,27,sample,44,24464,556,2434,2434,1.961868,1.961868,0,0,0
7849,1773423082.638249,test_sine,27,sample,45,25020,556,2048,2048,1.650000,1.650000,0,0,0
7850,1773423082.638273,test_sine,27,sample,46,25576,556,1661,1661,1.338132,1.338132,0,0,0
7851,1773423082.638297,test_sine,27,sample,47,26132,556,1290,1290,1.039895,1.039895,0,0,0
7852,1773423082.638320,test_sine,27,sample,48,26688,556,953,953,0.768322,0.768322,0,0,0
7853,1773423082.638343,test_sine,27,sample,49,27244,556,664,664,0.535283,0.535283,0,0,0
7854,1773423082.638584,test_sine,27,sample,50,27800,556,436,436,0.350962,0.350962,0,0,0
7855,1773423082.638636,test_sine,27,sample,51,28356,556,277,277,0.223415,0.223415,0,0,0
7856,1773423082.638669,test_sine,27,sample,52,28912,556,196,196,0.158217,0.158217,0,0,0
7857,1773423082.638698,test_sine,27,sample,53,29468,556,196,196,0.158217,0.158217,0,0,0
7858,1773423082.640170,test_sine,27,sample,54,30024,556,277,277,0.223415,0.223415,0,0,0
7859,1773423082.640223,test_sine,27,sample,55,30580,556,436,436,0.350962,0.350962,0,0,0
7860,1773423082.640255,test_sine,27,sample,56,31136,556,664,664,0.535283,0.535283,0,0,0
7861,1773423082.640282,test_sine,27,sample,57,31692,556,953,953,0.768322,0.768322,0,0,0
7862,1773423082.640306,test_sine,27,sample,58,32248,556,1290,1290,1.039895,1.039895,0,0,0
7863,1773423082.640330,test_sine,27,sample,59,32804,556,1661,1661,1.338132,1.338132,0,0,0
7864,1773423082.640354,test_sine,27,sample,60,33360,556,2047,2047,1.650000,1.650000,0,0,0
7865,1773423082.641469,test_sine,27,sample,61,33916,556,2434,2434,1.961868,1.961868,0,0,0
7866,1773423082.641533,test_sine,27,sample,62,34472,556,2805,2805,2.260105,2.260105,0,0,0
7867,1773423082.641565,test_sine,27,sample,63,35028,556,3142,3142,2.531678,2.531678,0,0,0
7868,1773423082.646844,test_sine,27,sample,64,35584,556,3431,3431,2.764717,2.764717,0,0,0
7869,1773423082.646899,test_sine,27,sample,65,36140,556,3659,3659,2.949038,2.949038,0,0,0
7870,1773423082.646942,test_sine,27,sample,66,36696,556,3818,3818,3.076585,3.076585,0,0,0
7871,1773423082.646968,test_sine,27,sample,67,37252,556,3899,3899,3.141783,3.141783,0,0,0
7872,1773423082.646992,test_sine,27,sample,68,37808,556,3899,3899,3.141783,3.141783,0,0,0
7873,1773423082.647015,test_sine,27,sample,69,38364,556,3818,3818,3.076585,3.076585,0,0,0
7874,1773423082.647038,test_sine,27,sample,70,38920,556,3659,3659,2.949038,2.949038,0,0,0
7875,1773423082.647073,test_sine,27,sample,71,39476,556,3431,3431,2.764717,2.764717,0,0,0
7876,1773423082.647098,test_sine,27,sample,72,40032,556,3142,3142,2.531678,2.531678,0,0,0
7877,1773423082.647122,test_sine,27,sample,73,40588,556,2805,2805,2.260105,2.260105,0,0,0
7878,1773423082.647147,test_sine,27,sample,74,41144,556,2434,2434,1.961868,1.961868,0,0,0
7879,1773423082.647172,test_sine,27,sample,75,41700,556,2048,2048,1.650000,1.650000,0,0,0
7880,1773423082.647197,test_sine,27,sample,76,42256,556,1661,1661,1.338132,1.338132,0,0,0
7881,1773423082.647222,test_sine,27,sample,77,42812,556,1290,1290,1.039895,1.039895,0,0,0
7882,1773423082.647247,test_sine,27,sample,78,43368,556,953,953,0.768322,0.768322,0,0,0
7883,1773423082.647272,test_sine,27,sample,79,43924,556,664,664,0.535283,0.535283,0,0,0
7884,1773423082.647298,test_sine,27,sample,80,44480,556,436,436,0.350962,0.350962,0,0,0
7885,1773423082.647323,test_sine,27,sample,81,45036,556,277,277,0.223415,0.223415,0,0,0
7886,1773423082.647570,test_sine,27,sample,82,45592,556,196,196,0.158217,0.158217,0,0,0
7887,1773423082.647629,test_sine,27,sample,83,46148,556,196,196,0.158217,0.158217,0,0,0
7888,1773423082.647667,test_sine,27,sample,84,46704,556,277,277,0.223415,0.223415,0,0,0
7889,1773423082.647700,test_sine,27,sample,85,47260,556,436,436,0.350962,0.350962,0,0,0
7890,1773423082.649101,test_sine,27,sample,86,47816,556,664,664,0.535283,0.535283,0,0,0
7891,1773423082.649154,test_sine,27,sample,87,48372,556,953,953,0.768322,0.768322,0,0,0
7892,1773423082.649187,test_sine,27,sample,88,48928,556,1290,1290,1.039895,1.039895,0,0,0
7893,1773423082.649216,test_sine,27,sample,89,49484,556,1661,1661,1.338132,1.338132,0,0,0
7894,1773423082.649243,test_sine,27,sample,90,50040,556,2047,2047,1.650000,1.650000,0,0,0
7895,1773423082.649269,test_sine,27,sample,91,50596,556,2434,2434,1.961868,1.961868,0,0,0
7896,1773423082.649295,test_sine,27,sample,92,51152,556,2805,2805,2.260105,2.260105,0,0,0
7897,1773423082.650503,test_sine,27,sample,93,51708,556,3142,3142,2.531678,2.531678,0,0,0
7898,1773423082.650561,test_sine,27,sample,94,52264,556,3431,3431,2.764717,2.764717,0,0,0
7899,1773423082.650593,test_sine,27,sample,95,52820,556,3659,3659,2.949038,2.949038,0,0,0
7900,1773423082.655871,test_sine,27,sample,96,53376,556,3818,3818,3.076585,3.076585,0,0,0
7901,1773423082.655997,test_sine,27,sample,97,53932,556,3899,3899,3.141783,3.141783,0,0,0
7902,1773423082.656089,test_sine,27,sample,98,54488,556,3899,3899,3.141783,3.141783,0,0,0
7903,1773423082.656113,test_sine,27,sample,99,55044,556,3818,3818,3.076585,3.076585,0,0,0
7904,1773423082.656130,test_sine,27,sample,100,55600,556,3659,3659,2.949038,2.949038,0,0,0
7905,1773423082.656163,test_sine,27,sample,101,56156,556,3431,3431,2.764717,2.764717,0,0,0
7906,1773423082.656178,test_sine,27,sample,102,56712,556,3142,3142,2.531678,2.531678,0,0,0
7907,1773423082.656193,test_sine,27,sample,103,57268,556,2805,2805,2.260105,2.260105,0,0,0
7908,1773423082.656207,test_sine,27,sample,104,57824,556,2434,2434,1.961868,1.961868,0,0,0
7909,1773423082.656222,test_sine,27,sample,105,58380,556,2048,2048,1.650000,1.650000,0,0,0
7910,1773423082.656237,test_sine,27,sample,106,58936,556,1661,1661,1.338132,1.338132,0,0,0
7911,1773423082.656251,test_sine,27,sample,107,59492,556,1290,1290,1.039895,1.039895,0,0,0
7912,1773423082.656265,test_sine,27,sample,108,60048,556,953,953,0.768322,0.768322,0,0,0
7913,1773423082.656281,test_sine,27,sample,109,60604,556,664,664,0.535283,0.535283,0,0,0
7914,1773423082.656295,test_sine,27,sample,110,61160,556,436,436,0.350962,0.350962,0,0,0
7915,1773423082.656309,test_sine,27,sample,111,61716,556,277,277,0.223415,0.223415,0,0,0
7916,1773423082.656328,test_sine,27,sample,112,62272,556,196,196,0.158217,0.158217,0,0,0
7917,1773423082.656345,test_sine,27,sample,113,62828,556,196,196,0.158217,0.158217,0,0,0
7918,1773423082.656642,test_sine,27,sample,114,63384,556,277,277,0.223415,0.223415,0,0,0
7919,1773423082.658507,test_sine,27,sample,115,63940,556,436,436,0.350962,0.350962,0,0,0
7920,1773423082.658575,test_sine,27,sample,116,64496,556,664,664,0.535283,0.535283,0,0,0
7921,1773423082.658602,test_sine,27,sample,117,65052,556,953,953,0.768322,0.768322,0,0,0
7922,1773423082.658621,test_sine,27,sample,118,65608,556,1290,1290,1.039895,1.039895,0,0,0
7923,1773423082.658638,test_sine,27,sample,119,66164,556,1661,1661,1.338132,1.338132,0,0,0
7924,1773423082.658655,test_sine,27,sample,120,66720,556,2047,2047,1.650000,1.650000,0,0,0
7925,1773423082.658685,test_sine,27,sample,121,67276,556,2434,2434,1.961868,1.961868,0,0,0
7926,1773423082.658701,test_sine,27,sample,122,67832,556,2805,2805,2.260105,2.260105,0,0,0
7927,1773423082.658717,test_sine,27,sample,123,68388,556,3142,3142,2.531678,2.531678,0,0,0
7928,1773423082.658733,test_sine,27,sample,124,68944,556,3431,3431,2.764717,2.764717,0,0,0
7929,1773423082.658749,test_sine,27,sample,125,69500,556,3659,3659,2.949038,2.949038,0,0,0
7930,1773423082.658964,test_sine,27,sample,126,70056,556,3818,3818,3.076585,3.076585,0,0,0
7931,1773423082.658980,test_sine,27,sample,127,70612,556,3899,3899,3.141783,3.141783,0,0,0
7932,1773423082.663478,test_sine,27,sample,128,71168,556,3899,3899,3.141783,3.141783,0,0,0
7933,1773423082.663538,test_sine,27,sample,129,71724,556,3818,3818,3.076585,3.076585,0,0,0
7934,1773423082.663576,test_sine,27,sample,130,72280,556,3659,3659,2.949038,2.949038,0,0,0
7935,1773423082.663595,test_sine,27,sample,131,72836,556,3431,3431,2.764717,2.764717,0,0,0
7936,1773423082.663612,test_sine,27,sample,132,73392,556,3142,3142,2.531678,2.531678,0,0,0
7937,1773423082.663628,test_sine,27,sample,133,73948,556,2805,2805,2.260105,2.260105,0,0,0
7938,1773423082.663644,test_sine,27,sample,134,74504,556,2434,2434,1.961868,1.961868,0,0,0
7939,1773423082.663677,test_sine,27,sample,135,75060,556,2048,2048,1.650000,1.650000,0,0,0
7940,1773423082.663695,test_sine,27,sample,136,75616,556,1661,1661,1.338132,1.338132,0,0,0
7941,1773423082.663712,test_sine,27,sample,137,76172,556,1290,1290,1.039895,1.039895,0,0,0
7942,1773423082.663728,test_sine,27,sample,138,76728,556,953,953,0.768322,0.768322,0,0,0
7943,1773423082.663743,test_sine,27,sample,139,77284,556,664,664,0.535283,0.535283,0,0,0
7944,1773423082.663765,test_sine,27,sample,140,77840,556,436,436,0.350962,0.350962,0,0,0
7945,1773423082.663780,test_sine,27,sample,141,78396,556,277,277,0.223415,0.223415,0,0,0
7946,1773423082.663800,test_sine,27,sample,142,78952,556,196,196,0.158217,0.158217,0,0,0
7947,1773423082.663818,test_sine,27,sample,143,79508,556,196,196,0.158217,0.158217,0,0,0
7948,1773423082.663834,test_sine,27,sample,144,80064,556,277,277,0.223415,0.223415,0,0,0
7949,1773423082.664017,test_sine,27,sample,145,80620,556,436,436,0.350962,0.350962,0,0,0
7950,1773423082.665014,test_sine,27,sample,146,81176,556,664,664,0.535283,0.535283,0,0,0
7951,1773423082.665077,test_sine,27,sample,147,81732,556,953,953,0.768322,0.768322,0,0,0
7952,1773423082.665102,test_sine,27,sample,148,82288,556,1290,1290,1.039895,1.039895,0,0,0
7953,1773423082.665121,test_sine,27,sample,149,82844,556,1661,1661,1.338132,1.338132,0,0,0
7954,1773423082.665136,test_sine,27,sample,150,83400,556,2047,2047,1.650000,1.650000,0,0,0
7955,1773423082.666719,test_sine,27,sample,151,83956,556,2434,2434,1.961868,1.961868,0,0,0
7956,1773423082.666799,test_sine,27,sample,152,84512,556,2805,2805,2.260105,2.260105,0,0,0
7957,1773423082.666826,test_sine,27,sample,153,85068,556,3142,3142,2.531678,2.531678,0,0,0
7958,1773423082.666846,test_sine,27,sample,154,85624,556,3431,3431,2.764717,2.764717,0,0,0
7959,1773423082.666863,test_sine,27,sample,155,86180,556,3659,3659,2.949038,2.949038,0,0,0
7960,1773423082.666879,test_sine,27,sample,156,86736,556,3818,3818,3.076585,3.076585,0,0,0
7961,1773423082.666896,test_sine,27,sample,157,87292,556,3899,3899,3.141783,3.141783,0,0,0
7962,1773423082.666912,test_sine,27,sample,158,87848,556,3899,3899,3.141783,3.141783,0,0,0
7963,1773423082.666928,test_sine,27,sample,159,88404,556,3818,3818,3.076585,3.076585,0,0,0
7964,1773423082.673063,test_sine,27,sample,160,88960,556,3659,3659,2.949038,2.949038,0,0,0
7965,1773423082.673132,test_sine,27,sample,161,89516,556,3431,3431,2.764717,2.764717,0,0,0
7966,1773423082.673177,test_sine,27,sample,162,90072,556,3142,3142,2.531678,2.531678,0,0,0
7967,1773423082.673200,test_sine,27,sample,163,90628,556,2805,2805,2.260105,2.260105,0,0,0
7968,1773423082.673221,test_sine,27,sample,164,91184,556,2434,2434,1.961868,1.961868,0,0,0
7969,1773423082.673243,test_sine,27,sample,165,91740,556,2048,2048,1.650000,1.650000,0,0,0
7970,1773423082.673264,test_sine,27,sample,166,92296,556,1661,1661,1.338132,1.338132,0,0,0
7971,1773423082.673287,test_sine,27,sample,167,92852,556,1290,1290,1.039895,1.039895,0,0,0
7972,1773423082.673307,test_sine,27,sample,168,93408,556,953,953,0.768322,0.768322,0,0,0
7973,1773423082.673326,test_sine,27,sample,169,93964,556,664,664,0.535283,0.535283,0,0,0
7974,1773423082.673346,test_sine,27,sample,170,94520,556,436,436,0.350962,0.350962,0,0,0
7975,1773423082.673367,test_sine,27,sample,171,95076,556,277,277,0.223415,0.223415,0,0,0
7976,1773423082.673392,test_sine,27,sample,172,95632,556,196,196,0.158217,0.158217,0,0,0
7977,1773423082.673415,test_sine,27,sample,173,96188,556,196,196,0.158217,0.158217,0,0,0
7978,1773423082.673436,test_sine,27,sample,174,96744,556,277,277,0.223415,0.223415,0,0,0
7979,1773423082.673482,test_sine,27,sample,175,97300,556,436,436,0.350962,0.350962,0,0,0
7980,1773423082.673504,test_sine,27,sample,176,97856,556,664,664,0.535283,0.535283,0,0,0
7981,1773423082.673524,test_sine,27,sample,177,98412,556,953,953,0.768322,0.768322,0,0,0
7982,1773423082.673812,test_sine,27,sample,178,98968,556,1290,1290,1.039895,1.039895,0,0,0
7983,1773423082.673941,test_sine,27,sample,179,99524,556,1661,1661,1.338132,1.338132,0,0,0
7984,1773423082.673976,test_sine,27,sample,180,100080,556,2047,2047,1.650000,1.650000,0,0,0
7985,1773423082.676029,test_sine,27,sample,181,100636,556,2434,2434,1.961868,1.961868,0,0,0
7986,1773423082.676134,test_sine,27,sample,182,101192,556,2805,2805,2.260105,2.260105,0,0,0
7987,1773423082.676171,test_sine,27,sample,183,101748,556,3142,3142,2.531678,2.531678,0,0,0
7988,1773423082.676196,test_sine,27,sample,184,102304,556,3431,3431,2.764717,2.764717,0,0,0
7989,1773423082.676217,test_sine,27,sample,185,102860,556,3659,3659,2.949038,2.949038,0,0,0
7990,1773423082.676242,test_sine,27,sample,186,103416,556,3818,3818,3.076585,3.076585,0,0,0
7991,1773423082.676263,test_sine,27,sample,187,103972,556,3899,3899,3.141783,3.141783,0,0,0
7992,1773423082.676285,test_sine,27,sample,188,104528,556,3899,3899,3.141783,3.141783,0,0,0
7993,1773423082.676304,test_sine,27,sample,189,105084,556,3818,3818,3.076585,3.076585,0,0,0
7994,1773423082.676324,test_sine,27,sample,190,105640,556,3659,3659,2.949038,2.949038,0,0,0
7995,1773423082.676344,test_sine,27,sample,191,106196,556,3431,3431,2.764717,2.764717,0,0,0
7996,1773423082.680747,test_sine,27,sample,192,106752,556,3142,3142,2.531678,2.531678,0,0,0
7997,1773423082.680817,test_sine,27,sample,193,107308,556,2805,2805,2.260105,2.260105,0,0,0
7998,1773423082.680860,test_sine,27,sample,194,107864,556,2434,2434,1.961868,1.961868,0,0,0
7999,1773423082.680882,test_sine,27,sample,195,108420,556,2048,2048,1.650000,1.650000,0,0,0
8000,1773423082.680904,test_sine,27,sample,196,108976,556,1661,1661,1.338132,1.338132,0,0,0
8001,1773423082.680924,test_sine,27,sample,197,109532,556,1290,1290,1.039895,1.039895,0,0,0
8002,1773423082.680967,test_sine,27,sample,198,110088,556,953,953,0.768322,0.768322,0,0,0
8003,1773423082.680995,test_sine,27,sample,199,110644,556,664,664,0.535283,0.535283,0,0,0
8004,1773423082.681015,test_sine,27,sample,200,111200,556,436,436,0.350962,0.350962,0,0,0
8005,1773423082.681035,test_sine,27,sample,201,111756,556,277,277,0.223415,0.223415,0,0,0
8006,1773423082.681060,test_sine,27,sample,202,112312,556,196,196,0.158217,0.158217,0,0,0
8007,1773423082.681084,test_sine,27,sample,203,112868,556,196,196,0.158217,0.158217,0,0,0
8008,1773423082.681106,test_sine,27,sample,204,113424,556,277,277,0.223415,0.223415,0,0,0
8009,1773423082.681128,test_sine,27,sample,205,113980,556,436,436,0.350962,0.350962,0,0,0
8010,1773423082.681149,test_sine,27,sample,206,114536,556,664,664,0.535283,0.535283,0,0,0
8011,1773423082.681170,test_sine,27,sample,207,115092,556,953,953,0.768322,0.768322,0,0,0
8012,1773423082.681188,test_sine,27,sample,208,115648,556,1290,1290,1.039895,1.039895,0,0,0
8013,1773423082.681208,test_sine,27,sample,209,116204,556,1661,1661,1.338132,1.338132,0,0,0
8014,1773423082.681547,test_sine,27,sample,210,116760,556,2047,2047,1.650000,1.650000,0,0,0
8015,1773423082.681653,test_sine,27,sample,211,117316,556,2434,2434,1.961868,1.961868,0,0,0
8016,1773423082.681688,test_sine,27,sample,212,117872,556,2805,2805,2.260105,2.260105,0,0,0
8017,1773423082.682914,test_sine,27,sample,213,118428,556,3142,3142,2.531678,2.531678,0,0,0
8018,1773423082.683017,test_sine,27,sample,214,118984,556,3431,3431,2.764717,2.764717,0,0,0
8019,1773423082.683053,test_sine,27,sample,215,119540,556,3659,3659,2.949038,2.949038,0,0,0
8020,1773423082.683079,test_sine,27,sample,216,120096,556,3818,3818,3.076585,3.076585,0,0,0
8021,1773423082.683100,test_sine,27,sample,217,120652,556,3899,3899,3.141783,3.141783,0,0,0
8022,1773423082.683156,test_sine,27,sample,218,121208,556,3899,3899,3.141783,3.141783,0,0,0
8023,1773423082.683177,test_sine,27,sample,219,121764,556,3818,3818,3.076585,3.076585,0,0,0
8024,1773423082.684263,test_sine,27,sample,220,122320,556,3659,3659,2.949038,2.949038,0,0,0
8025,1773423082.684367,test_sine,27,sample,221,122876,556,3431,3431,2.764717,2.764717,0,0,0
8026,1773423082.684403,test_sine,27,sample,222,123432,556,3142,3142,2.531678,2.531678,0,0,0
8027,1773423082.684428,test_sine,27,sample,223,123988,556,2805,2805,2.260105,2.260105,0,0,0
8028,1773423082.690082,test_sine,27,sample,224,124544,556,2434,2434,1.961868,1.961868,0,0,0
8029,1773423082.690130,test_sine,27,sample,225,125100,556,2048,2048,1.650000,1.650000,0,0,0
8030,1773423082.690163,test_sine,27,sample,226,125656,556,1661,1661,1.338132,1.338132,0,0,0
8031,1773423082.690178,test_sine,27,sample,227,126212,556,1290,1290,1.039895,1.039895,0,0,0
8032,1773423082.690192,test_sine,27,sample,228,126768,556,953,953,0.768322,0.768322,0,0,0
8033,1773423082.690205,test_sine,27,sample,229,127324,556,664,664,0.535283,0.535283,0,0,0
8034,1773423082.690219,test_sine,27,sample,230,127880,556,436,436,0.350962,0.350962,0,0,0
8035,1773423082.690232,test_sine,27,sample,231,128436,556,277,277,0.223415,0.223415,0,0,0
8036,1773423082.690248,test_sine,27,sample,232,128992,556,196,196,0.158217,0.158217,0,0,0
8037,1773423082.690264,test_sine,27,sample,233,129548,556,196,196,0.158217,0.158217,0,0,0
8038,1773423082.690278,test_sine,27,sample,234,130104,556,277,277,0.223415,0.223415,0,0,0
8039,1773423082.690292,test_sine,27,sample,235,130660,556,436,436,0.350962,0.350962,0,0,0
8040,1773423082.690305,test_sine,27,sample,236,131216,556,664,664,0.535283,0.535283,0,0,0
8041,1773423082.690317,test_sine,27,sample,237,131772,556,953,953,0.768322,0.768322,0,0,0
8042,1773423082.690343,test_sine,27,sample,238,132328,556,1290,1290,1.039895,1.039895,0,0,0
8043,1773423082.690356,test_sine,27,sample,239,132884,556,1661,1661,1.338132,1.338132,0,0,0
8044,1773423082.690368,test_sine,27,sample,240,133440,556,2047,2047,1.650000,1.650000,0,0,0
8045,1773423082.690583,test_sine,27,sample,241,133996,556,2434,2434,1.961868,1.961868,0,0,0
8046,1773423082.692401,test_sine,27,sample,242,134552,556,2805,2805,2.260105,2.260105,0,0,0
8047,1773423082.692496,test_sine,27,sample,243,135108,556,3142,3142,2.531678,2.531678,0,0,0
8048,1773423082.692520,test_sine,27,sample,244,135664,556,3431,3431,2.764717,2.764717,0,0,0
8049,1773423082.692537,test_sine,27,sample,245,136220,556,3659,3659,2.949038,2.949038,0,0,0
8050,1773423082.692551,test_sine,27,sample,246,136776,556,3818,3818,3.076585,3.076585,0,0,0
8051,1773423082.692565,test_sine,27,sample,247,137332,556,3899,3899,3.141783,3.141783,0,0,0
8052,1773423082.692579,test_sine,27,sample,248,137888,556,3899,3899,3.141783,3.141783,0,0,0
8053,1773423082.692592,test_sine,27,sample,249,138444,556,3818,3818,3.076585,3.076585,0,0,0
8054,1773423082.692606,test_sine,27,sample,250,139000,556,3659,3659,2.949038,2.949038,0,0,0
8055,1773423082.693350,test_sine,27,sample,251,139556,556,3431,3431,2.764717,2.764717,0,0,0
8056,1773423082.693414,test_sine,27,sample,252,140112,556,3142,3142,2.531678,2.531678,0,0,0
8057,1773423082.693437,test_sine,27,sample,253,140668,556,2805,2805,2.260105,2.260105,0,0,0
8058,1773423082.693472,test_sine,27,sample,254,141224,556,2434,2434,1.961868,1.961868,0,0,0
8059,1773423082.693487,test_sine,27,sample,255,141780,556,2048,2048,1.650000,1.650000,0,0,0
8060,1773423082.698876,test_sine,27,sample,256,142336,556,1661,1661,1.338132,1.338132,0,0,0
