sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
422,210500,500,2158,2037,1995,1886,1.751000,1.661000,0,0
423,211000,500,2194,2035,2032,1882,1.779000,1.658000,0,0
424,211500,500,2224,2035,2064,1883,1.806000,1.658000,0,0
425,212000,500,2239,2042,2081,1889,1.819000,1.665000,0,0
426,212500,500,2250,2040,2095,1889,1.827000,1.663000,0,0
427,213000,500,2257,2037,2096,1885,1.833000,1.659000,0,0
428,213500,500,2264,2039,2105,1887,1.836000,1.663000,0,0
429,214000,500,2257,2040,2096,1887,1.831000,1.663000,0,0
430,214500,500,2238,2039,2083,1887,1.816000,1.661000,0,0
431,215000,500,2209,2039,2047,1887,1.791000,1.662000,0,0
432,215500,500,2179,2044,2021,1893,1.769000,1.665000,0,0
433,216000,500,2146,2046,1983,1895,1.740000,1.667000,0,0
434,216500,500,2110,2039,1951,1887,1.711000,1.663000,0,0
435,217000,500,2068,2044,1907,1893,1.679000,1.668000,0,0
436,217500,500,2026,2042,1867,1890,1.648000,1.665000,0,0
437,218000,500,1986,2044,1827,1898,1.615000,1.667000,0,0
438,218500,500,1947,2039,1787,1887,1.581000,1.663000,0,0
439,219000,500,1911,2044,1750,1892,1.553000,1.665000,0,0
440,219500,500,1882,2039,1724,1887,1.532000,1.662000,0,0
441,220000,500,1860,2037,1702,1885,1.512000,1.659000,0,0
442,220500,500,1844,2039,1685,1887,1.500000,1.661000,0,0
443,221000,500,1829,2037,1673,1886,1.491000,1.660000,0,0
444,221500,500,1819,2042,1663,1891,1.483000,1.664000,0,0
445,222000,500,1819,2037,1658,1885,1.482000,1.661000,0,0
446,222500,500,1835,2035,1680,1881,1.494000,1.660000,0,0
447,223000,500,1861,2035,1703,1882,1.514000,1.658000,0,0
448,223500,500,1888,2039,1729,1887,1.538000,1.662000,0,0
449,224000,500,1916,2039,1757,1887,1.557000,1.662000,0,0
450,224500,500,1949,2035,1787,1883,1.584000,1.660000,0,0
451,225000,500,2001,2037,1843,1884,1.627000,1.662000,0,0
452,225500,500,2061,2037,1903,1886,1.675000,1.661000,0,0
453,226000,500,2104,2035,1941,1882,1.707000,1.659000,0,0
454,226500,500,2131,2037,1970,1885,1.728000,1.661000,0,0
455,227000,500,2155,2037,1994,1886,1.748000,1.661000,0,0
456,227500,500,2189,2037,2028,1886,1.777000,1.661000,0,0
457,228000,500,2230,2039,2069,1886,1.807000,1.662000,0,0
458,228500,500,2256,2037,2096,1885,1.829000,1.659000,0,0
459,229000,500,2266,2035,2107,1882,1.839000,1.659000,0,0
460,229500,500,2257,2037,2096,1885,1.831000,1.661000,0,0
461,230000,500,2256,2037,2096,1885,1.831000,1.659000,0,0
462,230500,500,2254,2037,2096,1884,1.831000,1.661000,0,0
463,231000,500,2243,2042,2086,1891,1.820000,1.664000,0,0
464,231500,500,2214,2040,2055,1887,1.799000,1.664000,0,0
465,232000,500,2166,2040,2004,1888,1.756000,1.663000,0,0
466,232500,500,2120,2044,1961,1891,1.720000,1.668000,0,0
467,233000,500,2081,2040,1920,1887,1.690000,1.662000,0,0
468,233500,500,2044,2039,1887,1886,1.661000,1.661000,0,0
469,234000,500,2005,2040,1845,1888,1.627000,1.662000,0,0
470,234500,500,1952,2040,1793,1888,1.587000,1.663000,0,0
471,235000,500,1899,2042,1744,1891,1.545000,1.664000,0,0
472,235500,500,1853,2040,1693,1887,1.508000,1.662000,0,0
473,236000,500,1826,2042,1669,1891,1.485000,1.664000,0,0
474,236500,500,1810,2042,1651,1890,1.472000,1.664000,0,0
475,237000,500,1791,2035,1636,1883,1.459000,1.658000,0,0
476,237500,500,1774,2040,1616,1887,1.445000,1.662000,0,0
477,238000,500,1760,2039,1604,1888,1.432000,1.661000,0,0
478,238500,500,1762,2037,1607,1885,1.435000,1.659000,0,0
479,239000,500,1787,2035,1631,1882,1.457000,1.659000,0,0
480,239500,500,1816,2033,1659,1879,1.480000,1.658000,0,0
481,240000,500,1852,2035,1694,1882,1.508000,1.659000,0,0
482,240500,500,1887,2040,1730,1888,1.533000,1.663000,0,0
483,241000,500,1932,2033,1775,1882,1.570000,1.656000,0,0
484,241500,500,1988,2039,1829,1886,1.615000,1.662000,0,0
485,242000,500,2044,2037,1886,1884,1.661000,1.661000,0,0
486,242500,500,2098,2035,1936,1882,1.706000,1.659000,0,0
487,243000,500,2146,2035,1984,1881,1.742000,1.657000,0,0
488,243500,500,2196,2037,2032,1883,1.783000,1.661000,0,0
489,244000,500,2249,2035,2093,1882,1.827000,1.659000,0,0
490,244500,500,2291,2035,2128,1882,1.856000,1.660000,0,0
491,245000,500,2325,2035,2162,1881,1.887000,1.659000,0,0
492,245500,500,2345,2037,2186,1885,1.902000,1.660000,0,0
493,246000,500,2361,2037,2198,1885,1.914000,1.661000,0,0
494,246500,500,2373,2042,2210,1891,1.923000,1.666000,0,0
495,247000,500,2371,2035,2210,1883,1.923000,1.657000,0,0
496,247500,500,2355,2042,2193,1891,1.908000,1.665000,0,0
497,248000,500,2325,2039,2161,1885,1.886000,1.661000,0,0
498,248500,500,2289,2044,2129,1891,1.856000,1.666000,0,0
499,249000,500,2247,2044,2091,1891,1.825000,1.666000,0,0
500,249500,500,2195,2044,2032,1891,1.781000,1.667000,0,0
501,250000,500,2138,2046,1979,1895,1.736000,1.669000,0,0
502,250500,500,2076,2040,1918,1888,1.688000,1.663000,0,0
503,251000,500,2016,2040,1856,1887,1.637000,1.662000,0,0
504,251500,500,1955,2039,1798,1887,1.588000,1.663000,0,0
505,252000,500,1902,2040,1744,1888,1.547000,1.662000,0,0
506,252500,500,1840,2040,1682,1888,1.496000,1.664000,0,0
507,253000,500,1795,2042,1645,1890,1.464000,1.665000,0,0
508,253500,500,1756,2039,1601,1886,1.433000,1.661000,0,0
509,254000,500,1721,2040,1565,1887,1.403000,1.663000,0,0
510,254500,500,1691,2039,1533,1886,1.375000,1.662000,0,0
511,255000,500,1670,2039,1510,1885,1.358000,1.662000,0,0
512,255500,500,1665,2035,1504,1881,1.354000,1.657000,0,0
513,256000,500,1683,2037,1522,1885,1.369000,1.660000,0,0
514,256500,500,1707,2037,1552,1885,1.379000,1.660000,0,0
515,257000,500,1734,2037,1582,1882,1.415000,1.661000,0,0
516,257500,500,1773,2037,1616,1887,1.444000,1.662000,0,0
517,258000,500,1817,2035,1663,1883,1.480000,1.660000,0,0
518,258500,500,1877,2037,1719,1885,1.526000,1.662000,0,0
519,259000,500,1938,2040,1777,1889,1.575000,1.661000,0,0
520,259500,500,1996,2039,1840,1887,1.624000,1.661000,0,0
521,260000,500,2057,2039,1900,1885,1.672000,1.662000,0,0
522,260500,500,2121,2037,1962,1886,1.723000,1.658000,0,0
523,261000,500,2185,2039,2020,1886,1.774000,1.662000,0,0
524,261500,500,2242,2039,2082,1887,1.820000,1.661000,0,0
525,262000,500,2288,2037,2128,1885,1.855000,1.661000,0,0
526,262500,500,2328,2040,2166,1889,1.891000,1.662000,0,0
527,263000,500,2361,2040,2198,1886,1.913000,1.663000,0,0
528,263500,500,2393,2040,2231,1888,1.939000,1.665000,0,0
529,264000,500,2407,2040,2245,1889,1.952000,1.662000,0,0
530,264500,500,2407,2039,2246,1887,1.951000,1.661000,0,0
531,265000,500,2394,2040,2231,1888,1.939000,1.662000,0,0
532,265500,500,2371,2040,2211,1888,1.923000,1.664000,0,0
533,266000,500,2344,2040,2185,1890,1.901000,1.663000,0,0
534,266500,500,2307,2042,2145,1890,1.871000,1.663000,0,0
535,267000,500,2261,2044,2101,1893,1.835000,1.665000,0,0
536,267500,500,2210,2039,2047,1886,1.791000,1.664000,0,0
537,268000,500,2151,2044,1988,1893,1.744000,1.667000,0,0
538,268500,500,2095,2046,1936,1895,1.702000,1.669000,0,0
539,269000,500,2036,2042,1874,1889,1.651000,1.664000,0,0
540,269500,500,1984,2042,1824,1888,1.612000,1.665000,0,0
541,270000,500,1933,2037,1775,1883,1.573000,1.659000,0,0
542,270500,500,1882,2039,1724,1887,1.533000,1.661000,0,0
543,271000,500,1833,2040,1677,1888,1.493000,1.663000,0,0
544,271500,500,1791,2040,1634,1888,1.462000,1.663000,0,0
545,272000,500,1761,2037,1605,1885,1.433000,1.662000,0,0
546,272500,500,1747,2035,1596,1883,1.424000,1.659000,0,0
547,273000,500,1741,2033,1587,1880,1.419000,1.656000,0,0
548,273500,500,1741,2033,1587,1882,1.421000,1.658000,0,0
549,274000,500,1746,2037,1590,1886,1.424000,1.661000,0,0
550,274500,500,1763,2035,1607,1882,1.437000,1.659000,0,0
551,275000,500,1793,2037,1637,1885,1.460000,1.662000,0,0
552,275500,500,1827,2035,1669,1883,1.487000,1.659000,0,0
553,276000,500,1863,2039,1711,1887,1.517000,1.661000,0,0
554,276500,500,1901,2033,1743,1879,1.547000,1.656000,0,0
555,277000,500,1947,2037,1789,1885,1.582000,1.661000,0,0
556,277500,500,1997,2035,1839,1882,1.624000,1.658000,0,0
557,278000,500,2044,2039,1883,1886,1.661000,1.662000,0,0
558,278500,500,2086,2037,1926,1885,1.693000,1.661000,0,0
559,279000,500,2123,2037,1965,1885,1.724000,1.661000,0,0
560,279500,500,2161,2039,2000,1887,1.752000,1.664000,0,0
561,280000,500,2199,2042,2034,1890,1.781000,1.664000,0,0
562,280500,500,2228,2042,2068,1890,1.810000,1.665000,0,0
563,281000,500,2247,2039,2094,1888,1.827000,1.661000,0,0
564,281500,500,2252,2046,2093,1894,1.828000,1.668000,0,0
565,282000,500,2255,2044,2096,1891,1.831000,1.667000,0,0
566,282500,500,2253,2040,2095,1889,1.831000,1.664000,0,0
567,283000,500,2244,2042,2087,1889,1.823000,1.663000,0,0
568,283500,500,2228,2044,2067,1893,1.812000,1.665000,0,0
569,284000,500,2206,2040,2041,1887,1.788000,1.665000,0,0
570,284500,500,2180,2048,2018,1895,1.767000,1.669000,0,0
571,285000,500,2153,2042,1991,1890,1.748000,1.664000,0,0
572,285500,500,2122,2042,1963,1889,1.722000,1.665000,0,0
573,286000,500,2094,2040,1935,1887,1.701000,1.662000,0,0
574,286500,500,2066,2044,1905,1892,1.678000,1.665000,0,0
575,287000,500,2040,2042,1878,1889,1.654000,1.664000,0,0
576,287500,500,2010,2039,1851,1887,1.632000,1.661000,0,0
577,288000,500,1981,2046,1820,1894,1.609000,1.668000,0,0
578,288500,500,1958,2039,1799,1885,1.591000,1.662000,0,0
579,289000,500,1948,2040,1790,1886,1.582000,1.663000,0,0
580,289500,500,1944,2039,1782,1887,1.578000,1.662000,0,0
581,290000,500,1943,2035,1782,1882,1.578000,1.658000,0,0
582,290500,500,1940,2035,1779,1882,1.575000,1.659000,0,0
583,291000,500,1943,2033,1782,1884,1.578000,1.657000,0,0
584,291500,500,1956,2037,1799,1885,1.590000,1.662000,0,0
585,292000,500,1974,2035,1814,1882,1.605000,1.659000,0,0
586,292500,500,1990,2037,1831,1887,1.619000,1.661000,0,0
587,293000,500,2003,2035,1842,1882,1.628000,1.659000,0,0
588,293500,500,2019,2033,1859,1882,1.640000,1.656000,0,0
589,294000,500,2042,2037,1879,1883,1.658000,1.660000,0,0
590,294500,500,2062,2040,1903,1889,1.676000,1.662000,0,0
591,295000,500,2079,2039,1919,1888,1.688000,1.662000,0,0
592,295500,500,2087,2035,1927,1882,1.693000,1.658000,0,0
593,296000,500,2096,2039,1936,1887,1.701000,1.662000,0,0
594,296500,500,2107,2040,1946,1888,1.711000,1.662000,0,0
595,297000,500,2115,2042,1955,1889,1.718000,1.665000,0,0
596,297500,500,2114,2044,1953,1894,1.715000,1.665000,0,0
597,298000,500,2103,2044,1943,1891,1.709000,1.667000,0,0
598,298500,500,2090,2040,1931,1888,1.698000,1.663000,0,0
599,299000,500,2076,2044,1918,1891,1.686000,1.665000,0,0
600,299500,500,2061,2042,1902,1891,1.676000,1.664000,0,0
601,300000,500,2043,2042,1884,1889,1.660000,1.664000,0,0
602,300500,500,2021,2044,1861,1892,1.640000,1.668000,0,0
603,301000,500,2001,2042,1840,1890,1.625000,1.665000,0,0
604,301500,500,1981,2039,1824,1887,1.609000,1.662000,0,0
605,302000,500,1963,2042,1808,1889,1.596000,1.664000,0,0
606,302500,500,1950,2040,1791,1886,1.586000,1.663000,0,0
607,303000,500,1942,2040,1781,1888,1.577000,1.664000,0,0
608,303500,500,1935,2039,1776,1887,1.574000,1.664000,0,0
609,304000,500,1929,2040,1772,1888,1.568000,1.663000,0,0
610,304500,500,1924,2035,1766,1882,1.564000,1.657000,0,0
611,305000,500,1927,2035,1767,1882,1.567000,1.659000,0,0
612,305500,500,1941,2037,1785,1887,1.578000,1.661000,0,0
613,306000,500,1964,2039,1806,1887,1.596000,1.661000,0,0
614,306500,500,1989,2033,1830,1878,1.616000,1.655000,0,0
615,307000,500,2011,2033,1852,1879,1.633000,1.654000,0,0
616,307500,500,2038,2033,1878,1879,1.654000,1.657000,0,0
617,308000,500,2070,2037,1911,1885,1.681000,1.663000,0,0
618,308500,500,2106,2035,1946,1884,1.710000,1.660000,0,0
619,309000,500,2139,2035,1978,1882,1.736000,1.660000,0,0
620,309500,500,2166,2035,2003,1883,1.755000,1.659000,0,0
621,310000,500,2190,2035,2028,1882,1.775000,1.659000,0,0
622,310500,500,2217,2037,2061,1884,1.802000,1.662000,0,0
623,311000,500,2240,2040,2081,1888,1.819000,1.663000,0,0
624,311500,500,2256,2044,2096,1893,1.831000,1.667000,0,0
625,312000,500,2261,2035,2101,1883,1.835000,1.659000,0,0
626,312500,500,2260,2039,2099,1886,1.833000,1.664000,0,0
627,313000,500,2256,2040,2096,1889,1.831000,1.662000,0,0
628,313500,500,2251,2044,2094,1891,1.829000,1.667000,0,0
629,314000,500,2233,2040,2074,1889,1.813000,1.662000,0,0
630,314500,500,2205,2042,2042,1888,1.787000,1.665000,0,0
631,315000,500,2166,2040,2003,1887,1.753000,1.663000,0,0
632,315500,500,2129,2042,1968,1891,1.728000,1.665000,0,0
633,316000,500,2089,2039,1930,1887,1.696000,1.662000,0,0
634,316500,500,2048,2044,1889,1891,1.665000,1.665000,0,0
635,317000,500,2002,2040,1841,1889,1.627000,1.663000,0,0
636,317500,500,1955,2044,1795,1893,1.588000,1.667000,0,0
637,318000,500,1912,2040,1757,1887,1.553000,1.662000,0,0
638,318500,500,1873,2044,1712,1893,1.523000,1.665000,0,0
639,319000,500,1841,2040,1680,1888,1.500000,1.664000,0,0
640,319500,500,1815,2042,1659,1891,1.478000,1.664000,0,0
641,320000,500,1793,2042,1637,1890,1.460000,1.665000,0,0
642,320500,500,1777,2039,1618,1887,1.447000,1.663000,0,0
643,321000,500,1766,2037,1611,1885,1.440000,1.661000,0,0
644,321500,500,1764,2037,1612,1886,1.438000,1.661000,0,0
645,322000,500,1776,2037,1620,1884,1.445000,1.661000,0,0
646,322500,500,1800,2040,1645,1888,1.469000,1.663000,0,0
647,323000,500,1832,2035,1677,1882,1.493000,1.659000,0,0
648,323500,500,1867,2031,1711,1879,1.520000,1.653000,0,0
649,324000,500,1905,2039,1745,1887,1.551000,1.661000,0,0
650,324500,500,1953,2037,1799,1885,1.587000,1.661000,0,0
651,325000,500,2007,2035,1847,1882,1.629000,1.659000,0,0
652,325500,500,2061,2040,1903,1889,1.675000,1.663000,0,0
653,326000,500,2110,2035,1949,1883,1.712000,1.658000,0,0
654,326500,500,2156,2033,1995,1878,1.752000,1.659000,0,0
655,327000,500,2205,2037,2042,1886,1.787000,1.662000,0,0
656,327500,500,2252,2039,2096,1888,1.831000,1.662000,0,0
657,328000,500,2293,2037,2130,1885,1.858000,1.661000,0,0
658,328500,500,2322,2035,2160,1883,1.882000,1.659000,0,0
659,329000,500,2340,2037,2178,1885,1.897000,1.661000,0,0
660,329500,500,2354,2040,2192,1887,1.908000,1.662000,0,0
661,330000,500,2364,2040,2203,1889,1.917000,1.664000,0,0
662,330500,500,2363,2042,2201,1890,1.915000,1.665000,0,0
663,331000,500,2347,2042,2187,1889,1.905000,1.665000,0,0
664,331500,500,2316,2042,2157,1891,1.882000,1.667000,0,0
665,332000,500,2281,2046,2119,1897,1.856000,1.669000,0,0
666,332500,500,2241,2042,2084,1889,1.821000,1.665000,0,0
667,333000,500,2198,2044,2034,1894,1.783000,1.668000,0,0
668,333500,500,2147,2042,1985,1894,1.741000,1.663000,0,0
669,334000,500,2091,2044,1933,1891,1.700000,1.669000,0,0
670,334500,500,2034,2042,1873,1889,1.651000,1.665000,0,0
671,335000,500,1983,2042,1824,1890,1.616000,1.667000,0,0
672,335500,500,1934,2042,1775,1890,1.573000,1.664000,0,0
673,336000,500,1891,2046,1735,1894,1.538000,1.667000,0,0
674,336500,500,1848,2042,1689,1889,1.504000,1.665000,0,0
675,337000,500,1810,2039,1653,1887,1.475000,1.662000,0,0
676,337500,500,1778,2040,1621,1888,1.448000,1.663000,0,0
677,338000,500,1756,2035,1600,1882,1.431000,1.658000,0,0
678,338500,500,1746,2037,1590,1883,1.426000,1.659000,0,0
679,339000,500,1750,2035,1594,1881,1.424000,1.658000,0,0
680,339500,500,1762,2035,1608,1883,1.436000,1.657000,0,0
681,340000,500,1783,2037,1627,1885,1.454000,1.660000,0,0
682,340500,500,1808,2033,1651,1879,1.471000,1.657000,0,0
683,341000,500,1844,2035,1690,1883,1.499000,1.657000,0,0
684,341500,500,1889,2033,1729,1879,1.536000,1.655000,0,0
685,342000,500,1939,2037,1780,1885,1.575000,1.661000,0,0
686,342500,500,1986,2037,1825,1885,1.615000,1.661000,0,0
687,343000,500,2033,2039,1872,1888,1.650000,1.662000,0,0
688,343500,500,2083,2037,1922,1886,1.691000,1.661000,0,0
689,344000,500,2136,2037,1975,1882,1.733000,1.661000,0,0
690,344500,500,2184,2040,2025,1887,1.773000,1.661000,0,0
691,345000,500,2227,2037,2067,1883,1.809000,1.660000,0,0
692,345500,500,2271,2037,2112,1885,1.844000,1.662000,0,0
693,346000,500,2314,2044,2154,1894,1.880000,1.667000,0,0
694,346500,500,2367,2039,2207,1887,1.921000,1.662000,0,0
695,347000,500,2427,2042,2265,1889,1.967000,1.664000,0,0
696,347500,500,2449,2039,2288,1887,1.985000,1.662000,0,0
697,348000,500,2434,2040,2272,1886,1.973000,1.664000,0,0
698,348500,500,2354,2039,2192,1887,1.908000,1.662000,0,0
699,349000,500,2264,2040,2104,1888,1.836000,1.663000,0,0
700,349500,500,2165,2040,2002,1888,1.755000,1.664000,0,0
701,350000,500,2085,2037,1927,1884,1.693000,1.662000,0,0
702,350500,500,2031,2042,1872,1891,1.650000,1.666000,0,0
703,351000,500,1976,2042,1815,1892,1.607000,1.664000,0,0
704,351500,500,1944,2042,1787,1890,1.581000,1.664000,0,0
705,352000,500,1923,2040,1763,1889,1.564000,1.662000,0,0
706,352500,500,1924,2040,1766,1887,1.562000,1.663000,0,0
707,353000,500,1923,2040,1762,1889,1.562000,1.663000,0,0
708,353500,500,1904,2039,1745,1885,1.547000,1.663000,0,0
709,354000,500,1872,2039,1714,1886,1.522000,1.662000,0,0
710,354500,500,1832,2039,1677,1887,1.493000,1.661000,0,0
711,355000,500,1799,2040,1643,1888,1.455000,1.662000,0,0
712,355500,500,1781,2039,1622,1886,1.452000,1.661000,0,0
713,356000,500,1772,2042,1616,1888,1.444000,1.664000,0,0
714,356500,500,1778,2040,1621,1888,1.446000,1.662000,0,0
715,357000,500,1807,2039,1649,1887,1.472000,1.664000,0,0
716,357500,500,1862,2042,1706,1890,1.516000,1.665000,0,0
717,358000,500,1935,2042,1779,1890,1.573000,1.664000,0,0
718,358500,500,2007,2039,1845,1888,1.632000,1.661000,0,0
719,359000,500,2069,2039,1907,1885,1.684000,1.662000,0,0
720,359500,500,2123,2040,1963,1888,1.725000,1.663000,0,0
721,360000,500,2166,2042,2005,1893,1.755000,1.665000,0,0
722,360500,500,2208,2042,2047,1891,1.790000,1.664000,0,0
723,361000,500,2238,2044,2080,1892,1.817000,1.667000,0,0
724,361500,500,2258,2040,2096,1887,1.831000,1.664000,0,0
725,362000,500,2271,2039,2112,1889,1.843000,1.661000,0,0
726,362500,500,2282,2037,2122,1883,1.852000,1.662000,0,0
727,363000,500,2298,2044,2137,1889,1.862000,1.668000,0,0
728,363500,500,2313,2039,2154,1887,1.877000,1.661000,0,0
729,364000,500,2318,2042,2158,1889,1.882000,1.665000,0,0
730,364500,500,2311,2040,2149,1887,1.873000,1.662000,0,0
731,365000,500,2286,2039,2125,1887,1.856000,1.658000,0,0
732,365500,500,2253,2040,2096,1890,1.829000,1.664000,0,0
733,366000,500,2208,2040,2046,1888,1.790000,1.662000,0,0
734,366500,500,2156,2037,1994,1883,1.751000,1.661000,0,0
735,367000,500,2098,2037,1936,1885,1.702000,1.661000,0,0
736,367500,500,2036,2039,1875,1887,1.653000,1.661000,0,0
737,368000,500,1979,2040,1819,1888,1.609000,1.663000,0,0
738,368500,500,1925,2039,1766,1885,1.566000,1.662000,0,0
739,369000,500,1876,2042,1715,1891,1.525000,1.664000,0,0
740,369500,500,1838,2039,1680,1891,1.495000,1.662000,0,0
741,370000,500,1803,2039,1648,1886,1.470000,1.663000,0,0
742,370500,500,1781,2040,1623,1888,1.454000,1.657000,0,0
743,371000,500,1766,2039,1614,1889,1.441000,1.663000,0,0
744,371500,500,1759,2039,1606,1887,1.433000,1.661000,0,0
745,372000,500,1760,2037,1602,1885,1.435000,1.659000,0,0
746,372500,500,1764,2040,1610,1888,1.440000,1.664000,0,0
747,373000,500,1779,2039,1621,1888,1.448000,1.663000,0,0
748,373500,500,1806,2042,1648,1890,1.470000,1.665000,0,0
749,373999,499,1845,2042,1689,1889,1.499000,1.665000,0,0
750,374499,500,1896,2040,1735,1887,1.542000,1.663000,0,0
751,374999,500,1946,2042,1787,1890,1.581000,1.664000,0,0
752,375499,500,1998,2042,1840,1889,1.624000,1.664000,0,0
753,375999,500,2051,2042,1891,1890,1.665000,1.665000,0,0
754,376499,500,2112,2042,1952,1891,1.719000,1.664000,0,0
755,376999,500,2177,2040,2015,1887,1.765000,1.661000,0,0
756,377499,500,2233,2039,2073,1888,1.810000,1.663000,0,0
757,377999,500,2279,2042,2117,1888,1.848000,1.665000,0,0
758,378499,500,2311,2039,2154,1887,1.873000,1.661000,0,0
759,378999,500,2339,2039,2176,1886,1.896000,1.661000,0,0
760,379499,500,2365,2042,2203,1890,1.919000,1.664000,0,0
761,379999,500,2378,2037,2218,1887,1.929000,1.661000,0,0
762,380499,500,2376,2040,2214,1887,1.926000,1.662000,0,0
763,380999,500,2362,2040,2199,1889,1.917000,1.662000,0,0
764,381499,500,2341,2040,2181,1891,1.897000,1.664000,0,0
765,381999,500,2321,2039,2160,1887,1.882000,1.662000,0,0
766,382499,500,2287,2040,2128,1886,1.856000,1.664000,0,0
767,382999,500,2240,2040,2080,1889,1.819000,1.664000,0,0
768,383499,500,2184,2040,2023,1888,1.772000,1.663000,0,0
769,383999,500,2131,2039,1968,1887,1.727000,1.662000,0,0
770,384499,500,2082,2040,1923,1887,1.690000,1.663000,0,0
771,384999,500,2028,2042,1869,1890,1.648000,1.664000,0,0
772,385499,500,1963,2040,1802,1887,1.596000,1.662000,0,0
773,385999,500,1898,2037,1739,1885,1.545000,1.661000,0,0
774,386499,500,1845,2042,1686,1891,1.500000,1.665000,0,0
775,386999,500,1813,2040,1655,1887,1.477000,1.663000,0,0
776,387499,500,1786,2042,1629,1892,1.454000,1.665000,0,0
777,387999,500,1759,2040,1601,1889,1.434000,1.664000,0,0
778,388499,500,1734,2040,1581,1889,1.415000,1.664000,0,0
779,388999,500,1729,2042,1574,1888,1.411000,1.665000,0,0
780,389499,500,1741,2046,1586,1895,1.419000,1.668000,0,0
781,389999,500,1761,2040,1606,1890,1.437000,1.662000,0,0
782,390499,500,1787,2040,1635,1890,1.455000,1.664000,0,0
783,390999,500,1811,2040,1654,1888,1.475000,1.662000,0,0
784,391499,500,1849,2040,1692,1887,1.505000,1.664000,0,0
785,391999,500,1897,2040,1739,1890,1.545000,1.664000,0,0
786,392499,500,1945,2042,1785,1890,1.583000,1.665000,0,0
787,392999,500,1997,2039,1840,1887,1.624000,1.662000,0,0
788,393499,500,2044,2040,1884,1888,1.659000,1.664000,0,0
789,393999,500,2101,2037,1937,1883,1.704000,1.661000,0,0
790,394499,500,2156,2039,1996,1888,1.749000,1.662000,0,0
791,394999,500,2206,2040,2045,1889,1.788000,1.664000,0,0
792,395499,500,2238,2039,2079,1887,1.816000,1.662000,0,0
793,395999,500,2266,2040,2105,1887,1.838000,1.664000,0,0
794,396499,500,2291,2039,2128,1886,1.856000,1.662000,0,0
795,396999,500,2312,2039,2151,1887,1.874000,1.661000,0,0
796,397499,500,2321,2040,2160,1887,1.882000,1.662000,0,0
797,397999,500,2314,2042,2153,1889,1.877000,1.664000,0,0
798,398499,500,2298,2042,2137,1890,1.864000,1.663000,0,0
799,398999,500,2281,2044,2119,1891,1.851000,1.665000,0,0
800,399499,500,2259,2037,2098,1885,1.834000,1.661000,0,0
801,399999,500,2229,2040,2067,1887,1.813000,1.662000,0,0
802,400499,500,2189,2042,2027,1890,1.774000,1.664000,0,0
803,400999,500,2148,2044,1986,1890,1.743000,1.667000,0,0
804,401499,500,2107,2040,1947,1887,1.711000,1.663000,0,0
805,401999,500,2067,2039,1907,1889,1.678000,1.662000,0,0
806,402499,500,2021,2037,1860,1883,1.640000,1.661000,0,0
807,402999,500,1975,2042,1816,1891,1.607000,1.664000,0,0
808,403499,500,1938,2040,1782,1887,1.575000,1.662000,0,0
809,403999,500,1911,2040,1756,1888,1.554000,1.663000,0,0
810,404499,500,1892,2042,1734,1889,1.538000,1.665000,0,0
811,404999,500,1872,2039,1714,1887,1.522000,1.665000,0,0
812,405499,500,1856,2040,1697,1888,1.513000,1.662000,0,0
813,405999,500,1851,2040,1693,1888,1.507000,1.662000,0,0
814,406499,500,1859,2042,1703,1890,1.513000,1.665000,0,0
815,406999,500,1873,2042,1714,1889,1.523000,1.665000,0,0
816,407499,500,1891,2040,1734,1888,1.537000,1.665000,0,0
817,407999,500,1912,2039,1751,1887,1.554000,1.662000,0,0
818,408499,500,1939,2039,1779,1887,1.574000,1.662000,0,0
819,408999,500,1968,2042,1808,1890,1.599000,1.665000,0,0
820,409499,500,2002,2042,1843,1890,1.627000,1.665000,0,0
821,409999,500,2035,2040,1874,1890,1.652000,1.661000,0,0
822,410499,500,2069,2039,1907,1887,1.680000,1.661000,0,0
823,410999,500,2102,2042,1943,1888,1.706000,1.664000,0,0
824,411499,500,2133,2039,1971,1889,1.732000,1.662000,0,0
825,411999,500,2154,2044,1991,1892,1.748000,1.667000,0,0
826,412499,500,2170,2044,2007,1893,1.758000,1.668000,0,0
827,412999,500,2180,2040,2018,1887,1.772000,1.662000,0,0
828,413499,500,2190,2040,2029,1887,1.777000,1.662000,0,0
829,413999,500,2192,2040,2030,1889,1.779000,1.663000,0,0
830,414499,500,2186,2040,2023,1887,1.774000,1.662000,0,0
831,414999,500,2168,2040,2003,1889,1.758000,1.662000,0,0
832,415499,500,2150,2040,1987,1889,1.743000,1.664000,0,0
833,415999,500,2128,2037,1968,1883,1.727000,1.661000,0,0
834,416499,500,2102,2040,1941,1888,1.704000,1.662000,0,0
835,416999,500,2073,2039,1911,1887,1.684000,1.663000,0,0
836,417499,500,2042,2040,1879,1889,1.658000,1.664000,0,0
837,417999,500,2013,2040,1854,1887,1.636000,1.664000,0,0
838,418499,500,1987,2040,1827,1885,1.616000,1.662000,0,0
839,418999,500,1957,2039,1796,1887,1.591000,1.662000,0,0
840,419499,500,1931,2042,1774,1890,1.570000,1.665000,0,0
841,419999,500,1910,2039,1750,1887,1.552000,1.664000,0,0
842,420499,500,1902,2042,1744,1891,1.547000,1.664000,0,0
843,420999,500,1899,2040,1742,1889,1.545000,1.662000,0,0
