time_us,adc_raw
7413985,0
7414484,0
7414984,0
7415485,0
7415984,0
7416485,0
7416985,0
7417484,0
7417984,0
7418485,0
7418984,0
7419484,0
7419985,0
7420484,0
7420984,0
7421485,0
7421984,0
7422485,0
7422985,0
7423484,0
7423984,0
7424485,0
7424985,0
7425484,0
7425984,0
7426485,0
7426984,0
7427485,0
7427984,0
7428485,0
7428985,0
7429484,0
7429985,0
7430484,0
7430984,0
7431484,0
7431984,0
7432485,0
7432984,0
7433484,0
7433985,0
7434484,0
7434984,0
7435485,0
7435984,0
7436484,0
7436984,0
7437484,0
7437984,0
7438484,0
7438984,0
7439485,0
7439985,0
7440484,0
7440984,0
7441484,0
7441984,0
7442484,0
7442984,0
7443485,0
7443985,0
7444484,0
7444984,0
7445485,0
7445985,0
7446484,0
7446984,0
7447484,0
7447984,0
7448485,0
7448984,0
7449484,0
7449984,0
7450484,0
7450984,0
7451485,0
7451985,0
7452484,0
7452985,0
7453484,0
7453984,0
7454484,0
7454984,0
7455484,0
7455984,0
7456484,0
7456985,0
7457484,0
7457984,0
7458485,0
7458984,0
7459485,0
7459984,0
7460485,0
7460984,0
7461484,0
7461984,0
7462485,0
7462984,0
7463484,0
7463985,0
7464484,0
7464985,0
7465484,0
7465984,0
7466484,0
7466984,0
7467484,0
7467984,0
7468484,0
7468985,0
7469484,0
7469984,0
7470485,0
7470985,0
7471484,0
7471985,0
7472485,0
7472985,0
7473484,0
7473985,0
7474485,0
7474985,0
7475484,0
7475985,0
7476484,0
7476984,0
7477484,0
7477985,0
7478484,0
7478984,0
7479485,0
7479985,0
7480484,0
7480985,0
7481484,0
7481984,0
7482485,0
7482984,0
7483484,0
7483985,0
7484484,0
7484985,0
7485484,0
7485984,0
7486484,0
7486984,0
7487485,0
7487984,0
7488485,0
7488985,0
7489484,0
7489984,0
7490485,0
7490985,0
7491484,0
7491984,0
7492484,0
7492984,0
7493484,0
7493984,0
7494484,0
7494984,0
7495485,0
7495984,0
7496485,0
7496984,9
7497485,54
7497985,0
7498484,0
7498985,0
7499484,0
7499984,0
7500484,0
7500985,0
7501484,0
7501984,0
7502484,0
7502984,0
7503484,0
7503984,0
7504485,0
7504985,0
7505484,0
7505984,0
7506484,0
7506984,0
7507484,0
7507985,0
7508484,0
7508985,0
7509484,0
7509984,0
7510485,0
7510985,0
7511484,0
7511984,0
7512485,0
7512984,0
7513484,0
7513984,0
7514484,0
7514984,0
7515484,0
7515984,0
7516484,0
7516984,0
7517484,0
7517984,0
7518484,0
7518985,0
7519484,0
7519984,0
7520485,0
7520984,0
7521484,0
7521984,0
7522484,0
7522984,0
7523485,0
7523985,0
7524485,0
7524985,0
7525484,0
7525985,0
7526484,19
7526985,135
7527484,0
7527984,0
7528485,0
7528985,0
7529484,0
7529984,0
7530485,0
7530985,0
7531484,0
7531985,0
7532484,0
7532984,0
7533485,0
7533985,0
7534484,0
7534984,0
7535484,0
7535984,0
7536485,0
7536985,9
7537484,107
7537984,48
7538485,27
7538985,48
7539484,87
7539984,57
7540484,70
7540985,97
7541484,101
7541984,134
7542485,199
7542984,83
7543485,0
7543985,0
7544484,0
7544984,0
7545484,0
7545984,0
7546484,0
7546985,0
7547484,0
7547984,0
7548484,0
7548985,0
7549484,0
7549984,0
7550485,0
7550984,0
7551485,0
7551984,0
7552484,0
7552985,0
7553484,0
7553984,0
7554484,0
7554985,0
7555484,0
7555984,0
7556484,3
7556984,0
7557484,0
7557984,0
7558484,0
7558984,0
7559484,0
7559984,0
7560485,0
7560985,0
7561484,0
7561984,0
7562485,0
7562985,55
7563484,41
7563984,3
7564484,0
7564985,0
7565485,15
7565984,65
7566484,92
7566985,46
7567484,0
7567984,0
7568484,0
7568985,0
7569485,0
7569985,0
7570484,0
7570985,0
7571484,0
7571984,0
7572484,0
7572985,0
7573484,0
7573984,0
7574485,0
7574985,0
7575484,0
7575984,0
7576484,0
7576984,0
7577485,0
7577985,0
7578484,0
7578984,0
7579484,0
7579984,0
7580485,0
7580984,0
7581484,0
7581984,0
7582484,0
7582984,1
7583484,11
7583984,48
7584485,151
7584985,186
7585484,0
7585984,0
7586484,0
7586984,0
7587485,0
7587984,0
7588484,0
7588985,0
7589485,0
7589985,0
7590484,31
7590984,23
7591485,4
7591985,0
7592484,0
7592984,0
7593485,17
7593984,0
7594484,0
7594985,0
7595484,0
7595984,0
7596484,0
7596984,48
7597484,0
7597984,0
7598484,0
7598985,0
7599484,0
7599984,0
7600485,0
7600985,0
7601484,0
7601985,0
7602484,0
7602984,16
7603485,78
7603985,98
7604484,179
7604984,90
7605485,64
7605985,49
7606484,46
7606984,57
7607484,98
7607984,146
7608485,190
7608985,251
7609484,39
7609984,0
7610485,0
7610985,0
7611484,0
7611984,0
7612485,46
7612985,0
7613484,0
7613984,0
7614485,0
7614984,0
7615484,0
7615984,0
7616484,35
7616984,87
7617485,80
7617985,0
7618484,0
7618984,0
7619484,0
7619984,0
7620484,0
7620985,0
7621484,0
7621984,8
7622484,0
7622984,0
7623485,0
7623984,0
7624484,0
7624984,0
7625485,0
7625985,0
7626485,0
7626984,0
7627484,0
7627985,0
7628484,0
7628984,0
7629485,0
7629985,0
7630484,0
7630985,0
7631484,0
7631984,0
7632485,0
7632985,0
7633484,0
7633984,0
7634484,0
7634984,0
7635484,0
7635985,0
7636485,0
7636985,0
7637484,0
7637984,0
7638485,0
7638984,0
7639484,0
7639985,0
7640484,0
7640984,0
7641485,0
7641985,0
7642484,0
7642984,0
7643485,0
7643985,0
7644484,0
7644985,0
7645484,0
7645984,0
7646484,0
7646984,0
7647484,0
7647984,0
7648484,29
7648984,31
7649484,16
7649985,15
7650484,48
7650984,81
7651484,36
7651985,10
7652484,37
7652984,58
7653485,12
7653984,0
7654485,0
7654985,0
7655485,0
7655985,0
7656484,0
7656984,0
7657484,0
7657984,0
7658485,0
7658984,0
7659484,0
7659984,0
7660485,0
7660985,0
7661484,0
7661985,0
7662484,0
7662985,0
7663485,0
7663985,0
7664484,0
7664984,0
7665484,0
7665984,16
7666484,59
7666984,0
7667484,0
7667984,0
7668485,0
7668984,0
7669485,0
7669985,0
7670484,0
7670984,0
7671484,0
7671984,16
7672485,44
7672985,35
7673484,33
7673984,28
7674485,41
7674985,31
7675484,11
7675984,16
7676485,19
7676985,47
7677484,54
7677984,55
7678484,25
7678984,26
7679484,25
7679984,28
7680485,30
7680984,16
7681484,16
7681985,22
7682485,27
7682985,23
7683484,39
7683984,44
7684485,63
7684985,73
7685484,94
7685984,108
7686484,156
7686985,66
7687484,49
7687984,48
7688484,61
7688984,65
7689485,77
7689985,80
7690484,83
7690984,90
7691484,95
7691984,100
7692485,106
7692984,112
7693484,27
7693984,0
7694484,0
7694984,0
7695484,0
7695984,0
7696485,0
7696984,0
7697485,0
7697985,0
7698484,0
7698985,0
7699484,0
7699984,0
7700484,0
7700984,0
7701485,0
7701984,0
7702484,0
7702985,0
7703484,0
7703984,0
7704485,0
7704984,0
7705484,0
7705984,0
7706484,0
7706984,0
7707484,0
7707984,0
7708484,0
7708985,0
7709484,0
7709985,0
7710484,0
7710984,0
7711485,0
7711985,0
7712484,0
7712984,0
7713484,0
7713984,0
7714484,0
7714984,0
7715485,0
7715985,0
7716484,0
7716984,0
7717485,0
7717985,0
7718484,0
7718984,0
7719485,0
7719984,0
7720484,0
7720985,0
7721484,0
7721984,0
7722484,0
7722984,0
7723485,0
7723985,0
7724484,0
7724984,0
7725485,0
7725984,0
7726485,0
7726984,0
7727484,0
7727984,0
7728484,0
7728984,0
7729485,0
7729984,0
7730484,0
7730984,0
7731485,0
7731984,0
7732484,0
7732985,0
7733485,0
7733985,0
7734484,0
7734984,0
7735484,0
7735985,0
7736484,0
7736984,0
7737485,0
7737984,0
7738484,0
7738985,0
7739484,0
7739985,0
7740484,0
7740984,0
7741484,0
7741984,0
7742484,0
7742984,0
7743485,0
7743984,0
7744484,0
7744985,0
7745484,0
7745985,0
7746484,0
7746984,0
7747484,0
7747984,0
7748484,0
7748984,0
7749484,0
7749984,0
7750485,0
7750984,0
7751484,0
7751984,0
7752485,13
7752985,33
7753484,16
7753985,77
7754485,75
7754984,131
7755484,208
7755984,0
7756485,0
7756984,0
7757484,0
7757984,0
7758485,0
7758984,0
7759485,0
7759985,0
7760484,0
7760984,0
7761485,0
7761984,0
7762484,0
7762985,0
7763485,0
7763985,0
7764484,0
7764984,0
7765485,0
7765985,7
7766485,16
7766985,27
7767484,43
7767984,53
7768485,80
7768985,97
7769484,91
7769984,101
7770484,109
7770985,112
7771484,115
7771984,130
7772484,135
7772984,143
7773485,144
7773984,155
7774485,146
7774984,144
7775484,125
7775985,126
7776484,128
7776985,129
7777484,132
7777984,131
7778485,105
7778984,70
7779484,37
7779985,47
7780484,28
7780984,45
7781484,48
7781984,58
7782484,64
7782984,80
7783484,85
7783985,91
7784484,95
7784985,99
7785484,86
7785984,87
7786485,90
7786984,84
7787484,103
7787985,122
7788484,151
7788984,208
7789484,215
7789984,222
7790485,206
7790985,194
7791484,177
7791984,163
7792484,64
7792984,14
7793484,0
7793984,0
7794484,0
7794984,0
7795485,0
7795984,0
7796484,0
7796984,0
7797485,0
7797985,0
7798484,0
7798984,0
7799485,0
7799985,0
7800484,0
7800984,0
7801485,0
7801984,0
7802484,0
7802984,0
7803484,0
7803984,0
7804484,0
7804984,0
7805484,0
7805984,14
7806484,16
7806985,36
7807485,49
7807984,55
7808484,69
7808984,81
7809484,79
7809984,84
7810485,49
7810984,0
7811484,0
7811985,0
7812484,0
7812984,0
7813484,0
7813984,0
7814485,0
7814984,0
7815485,0
7815984,0
7816485,0
7816985,0
7817485,0
7817985,0
7818484,0
7818984,0
7819485,0
7819985,0
7820484,0
7820984,0
7821485,0
7821985,0
7822484,0
7822984,0
7823485,0
7823984,0
7824485,0
7824985,0
7825484,0
7825985,0
7826484,0
7826984,0
7827484,0
7827985,0
7828484,0
7828984,0
7829484,0
7829985,0
7830484,0
7830985,0
7831485,0
7831984,0
7832484,0
7832985,0
7833484,0
7833984,0
7834485,0
7834984,0
7835484,0
7835984,0
7836484,0
7836984,0
7837485,0
7837984,0
7838485,0
7838984,0
7839485,0
7839985,0
7840484,0
7840985,0
7841484,0
7841984,0
7842485,0
7842985,0
7843484,0
7843984,0
7844484,0
7844984,0
7845484,0
7845984,0
7846485,0
7846985,0
7847484,0
7847984,0
7848484,0
7848985,0
7849484,0
7849985,0
7850484,0
7850984,0
7851485,0
7851984,0
7852484,0
7852985,0
7853484,0
7853984,0
7854485,0
7854984,0
7855484,0
7855984,0
7856484,0
7856985,0
7857484,0
7857984,0
7858485,0
7858985,0
7859484,0
7859984,0
7860485,0
7860984,0
7861484,0
7861985,0
7862484,0
7862984,0
7863484,0
7863985,0
7864484,0
7864984,0
7865484,0
7865985,0
7866484,0
7866984,0
7867485,0
7867984,0
7868485,0
7868985,0
7869484,0
7869984,0
7870485,0
7870985,2
7871484,0
7871985,19
7872484,16
7872984,27
7873484,41
7873984,48
7874485,54
7874984,65
7875484,75
7875984,88
7876484,84
7876984,105
7877485,99
7877984,112
7878485,114
7878984,123
7879484,91
7879984,85
7880485,83
7880985,83
7881484,87
7881984,96
7882484,96
7882985,113
7883484,131
7883984,162
7884484,176
7884984,172
7885484,97
7885984,66
7886484,64
7886984,48
7887484,31
7887984,27
7888485,20
7888984,27
7889485,22
7889984,31
7890484,32
7890985,37
7891484,37
7891984,51
7892485,64
7892985,64
7893484,61
7893984,78
7894484,79
7894984,64
7895485,9
7895985,0
7896484,9
7896984,0
7897484,0
7897984,0
7898484,5
7898985,0
7899485,41
7899984,64
7900484,102
7900984,126
7901485,149
7901984,112
7902484,144
7902984,112
7903484,49
7903984,16
7904485,0
7904985,0
7905484,0
7905985,0
7906485,0
7906984,0
7907484,0
7907985,0
7908484,0
7908984,0
7909484,0
7909984,0
7910484,0
7910984,0
7911484,0
7911985,0
7912484,0
7912984,0
7913485,0
7913985,0
7914484,0
7914984,0
7915484,0
7915984,0
7916484,0
7916984,0
7917484,0
7917984,0
7918484,0
7918984,0
7919484,0
7919984,3
7920485,0
7920985,48
7921484,50
7921985,0
7922484,0
7922984,0
7923485,0
7923984,0
7924485,0
7924985,0
7925484,0
7925984,0
7926485,0
7926985,0
7927484,0
7927984,0
7928484,0
7928985,0
7929484,0
7929984,0
7930485,0
7930985,0
7931484,0
7931984,0
7932484,0
7932985,0
7933484,0
7933984,0
7934484,0
7934985,0
7935484,0
7935984,0
7936485,0
7936984,0
7937484,0
7937984,0
7938485,0
7938985,0
7939484,0
7939984,0
7940484,0
7940984,0
7941485,0
7941984,0
7942484,0
7942985,0
7943485,0
7943984,0
7944484,0
7944984,0
7945485,0
7945984,0
7946484,0
7946985,0
7947484,0
7947984,0
7948485,0
7948984,0
7949485,0
7949985,0
7950484,0
7950984,0
7951485,0
7951984,0
7952484,0
7952984,0
7953484,0
7953984,0
7954484,0
7954985,0
7955484,0
7955984,0
7956485,0
7956985,0
7957484,0
7957984,0
7958484,0
7958984,0
7959484,0
7959984,0
7960484,0
7960984,0
7961484,0
7961984,0
7962484,0
7962985,0
7963484,0
7963984,0
7964485,0
7964985,0
7965485,0
7965985,0
7966484,0
7966984,0
7967485,0
7967985,0
7968484,0
7968984,0
7969484,0
7969984,0
7970485,0
7970984,0
7971484,0
7971985,0
7972484,0
7972984,0
7973485,0
7973984,0
7974485,0
7974984,0
7975485,0
7975985,0
7976484,0
7976985,0
7977484,3
7977985,0
7978484,0
7978985,0
7979484,0
7979984,0
7980485,0
7980985,0
7981484,0
7981984,0
7982484,0
7982985,0
7983484,0
7983984,0
7984484,0
7984984,0
7985484,0
7985984,0
7986485,0
7986985,0
7987484,0
7987984,0
7988484,0
7988984,0
7989485,0
7989984,0
7990485,0
7990984,0
7991484,0
7991985,0
7992484,0
7992985,0
7993484,0
7993984,0
7994484,0
7994984,0
7995485,0
7995985,0
7996485,0
7996985,0
7997484,0
7997984,0
7998485,0
7998984,0
7999484,0
7999985,0
8000484,0
8000984,0
8001485,0
8001984,0
8002484,0
8002984,0
8003485,0
8003985,0
8004484,0
8004985,0
8005484,0
8005984,0
8006485,0
8006984,0
8007485,0
8007985,0
8008484,0
8008984,0
8009484,0
8009984,0
8010484,0
8010985,0
8011484,0
8011984,0
8012485,0
8012984,1
8013484,29
8013985,45
8014484,58
8014984,74
8015485,100
8015985,123
8016484,166
8016984,195
8017484,214
8017984,238
8018485,134
8018984,109
8019485,95
8019984,103
8020484,78
8020984,0
8021485,0
8021985,0
8022484,0
8022984,0
8023484,0
8023984,0
8024485,0
8024985,0
8025484,0
8025985,0
8026484,3
8026985,9
8027484,61
8027984,70
8028484,86
8028984,112
8029484,144
8029984,125
8030484,145
8030984,142
8031484,147
8031984,158
8032485,166
8032984,174
8033485,188
8033984,160
8034484,106
8034985,77
8035485,75
8035984,47
8036484,33
8036985,16
8037484,14
8037984,41
8038485,31
8038984,97
8039485,157
8039985,191
8040484,254
8040984,295
8041484,349
8041985,402
8042484,414
8042985,349
8043484,272
8043984,226
8044485,171
8044985,80
8045484,14
8045985,34
8046484,24
8046984,43
8047484,14
8047984,0
8048485,0
8048984,0
8049485,0
8049984,0
8050484,0
8050984,0
8051485,0
8051985,0
8052484,0
8052984,0
8053485,12
8053985,13
8054484,22
8054984,24
8055485,48
8055984,64
8056484,133
8056985,200
8057484,99
8057985,21
8058484,0
8058984,0
8059484,0
8059984,0
8060485,0
8060985,0
8061484,0
8061985,0
8062484,0
8062985,0
8063484,0
8063984,0
8064485,0
8064984,0
8065484,0
8065984,0
8066484,0
8066984,0
8067485,0
8067984,0
8068485,10
8068984,6
8069484,28
8069984,21
8070484,0
8070984,41
8071485,18
8071985,37
8072484,38
8072984,41
8073485,30
8073985,29
8074484,18
8074985,20
8075484,21
8075984,16
8076485,2
8076984,7
8077484,29
8077984,4
8078484,13
8078984,27
8079485,49
8079984,22
8080485,38
8080984,5
8081485,0
8081984,0
8082485,0
8082984,0
8083485,0
8083985,0
8084484,0
8084985,0
8085484,0
8085984,0
8086484,0
8086984,0
8087485,0
8087985,0
8088484,0
8088984,0
8089485,0
8089985,0
8090484,15
8090984,17
8091485,6
8091985,0
8092484,0
8092984,0
8093485,0
8093984,0
8094484,0
8094984,0
8095484,0
8095984,0
8096485,0
8096985,0
8097484,0
8097984,0
8098484,5
8098984,0
8099484,0
8099984,0
8100484,0
8100984,0
8101485,0
8101984,0
8102484,0
8102985,0
8103485,0
8103984,0
8104485,0
8104984,0
8105484,0
8105984,0
8106484,0
8106985,0
8107484,0
8107984,0
8108484,16
8108984,43
8109485,69
8109985,80
8110484,96
8110985,112
8111484,112
8111984,151
8112485,124
8112984,144
8113485,107
8113985,81
8114484,67
8114984,54
8115484,52
8115984,57
8116485,48
8116985,58
8117484,60
8117984,68
8118485,60
8118984,71
8119485,61
8119985,34
8120484,2
8120984,0
8121484,16
8121984,0
8122484,0
8122985,2
8123484,0
8123984,3
8124485,15
8124984,16
8125484,28
8125984,35
8126485,38
8126985,48
8127484,34
8127984,28
8128485,34
8128984,24
8129485,14
8129985,16
8130485,6
8130985,6
8131484,12
8131984,16
8132484,17
8132984,14
8133485,1
8133985,0
8134484,7
8134984,16
8135485,0
8135984,0
8136484,0
8136984,0
8137484,0
8137984,0
8138484,0
8138985,0
8139484,0
8139984,0
8140485,0
8140984,0
8141485,0
8141985,0
8142484,0
8142985,0
8143484,0
8143984,0
8144485,0
8144984,0
8145485,0
8145985,0
8146484,0
8146984,0
8147484,0
8147985,0
8148484,0
8148985,0
8149484,0
8149984,0
8150484,0
8150984,0
8151484,0
8151985,0
8152485,0
8152985,0
8153484,0
8153984,0
8154484,0
8154984,0
8155484,0
8155984,0
8156484,0
8156984,0
8157484,0
8157984,0
8158485,0
8158984,0
8159484,0
8159984,0
8160484,0
8160984,0
8161485,0
8161984,0
8162484,0
8162985,0
8163484,0
8163984,0
8164484,0
8164984,0
8165484,0
8165984,0
8166485,0
8166985,0
8167484,0
8167984,0
8168484,0
8168984,0
8169485,0
8169984,0
8170484,0
8170984,0
8171485,0
8171985,0
8172484,0
8172984,0
8173485,0
8173984,0
8174484,0
8174984,0
8175485,0
8175985,0
8176485,0
8176985,0
8177485,0
8177984,0
8178485,0
8178985,0
8179484,0
8179984,0
8180484,0
8180984,0
8181484,0
8181984,0
8182484,0
8182984,0
8183484,0
8183984,0
8184485,0
8184985,0
8185484,0
8185984,0
8186484,0
8186985,0
8187485,0
8187984,0
8188485,0
8188985,0
8189484,0
8189984,0
8190484,0
8190984,0
8191484,0
8191984,0
8192484,0
8192984,0
8193485,0
8193985,0
8194485,0
8194985,0
8195484,0
8195985,0
8196484,0
8196984,0
8197484,0
8197985,0
8198484,0
8198984,0
8199485,0
8199985,0
8200484,0
8200984,0
8201484,0
8201985,0
8202484,0
8202984,0
8203484,0
8203984,0
8204484,0
8204984,0
8205484,0
8205985,0
8206484,0
8206984,0
8207484,0
8207984,0
8208485,0
8208984,0
8209484,0
8209984,0
8210485,0
8210984,0
8211485,0
8211984,0
8212484,0
8212984,0
8213485,0
8213985,0
8214484,0
8214984,0
8215485,0
8215984,0
8216484,0
8216984,0
8217485,0
8217984,0
8218484,0
8218985,0
8219484,0
8219984,0
8220484,0
8220984,0
8221484,0
8221984,0
8222484,0
8222985,0
8223484,0
8223984,0
8224484,0
8224984,0
8225484,0
8225984,0
8226485,0
8226985,0
8227484,0
8227984,0
8228485,0
8228984,0
8229485,0
8229985,0
8230484,0
8230984,0
8231485,0
8231984,0
8232485,0
8232984,0
8233484,0
8233984,0
8234484,0
8234985,0
8235484,0
8235985,0
8236484,0
8236985,0
8237485,0
8237984,0
8238485,0
8238985,0
8239484,0
8239984,0
8240484,0
8240984,0
8241485,0
8241984,0
8242485,0
8242985,0
8243484,0
8243984,0
8244484,0
8244984,0
8245485,0
8245984,0
8246485,0
8246985,0
8247484,0
8247984,0
8248485,0
8248985,0
8249484,0
8249985,0
8250485,0
8250985,0
8251484,0
8251984,0
8252484,0
8252984,0
8253484,0
8253984,0
8254484,0
8254984,0
8255484,0
8255985,0
8256484,0
8256984,0
8257485,0
8257984,0
8258484,0
8258985,0
8259484,0
8259984,0
8260484,0
8260984,0
8261484,0
8261984,0
8262484,0
8262985,0
8263484,0
8263984,0
8264485,0
8264985,0
8265484,0
8265984,0
8266485,0
8266984,0
8267484,0
8267985,0
8268484,0
8268984,0
8269484,0
8269984,0
8270485,0
8270984,0
8271484,0
8271985,0
8272484,0
8272984,0
8273485,0
8273985,0
8274484,0
8274984,0
8275485,0
8275984,0
8276485,0
8276985,0
8277484,0
8277984,0
8278484,0
8278984,0
8279485,0
8279984,0
8280485,0
8280985,0
8281484,0
8281985,0
8282484,0
8282984,0
8283485,0
8283985,0
8284484,0
8284985,0
8285484,0
8285984,0
8286485,0
8286984,0
8287485,0
8287985,0
8288484,0
8288984,0
8289484,0
8289984,0
8290484,0
8290985,0
8291484,0
8291985,0
8292484,0
8292984,0
8293485,0
8293984,0
8294485,0
8294984,0
8295485,0
8295984,0
8296484,0
8296985,0
8297485,0
8297984,0
8298484,0
8298984,0
8299484,0
8299984,0
8300485,0
8300984,0
8301485,0
8301985,0
8302484,0
8302984,0
8303485,0
8303985,0
8304484,0
8304985,0
8305485,0
8305984,0
8306484,0
8306984,0
8307484,0
8307984,0
8308484,0
8308985,0
8309484,0
8309984,0
8310484,0
8310984,0
8311484,0
8311984,0
8312484,0
8312984,0
8313484,0
8313985,0
8314484,0
8314984,0
8315485,0
8315984,0
8316484,0
8316985,0
8317484,0
8317984,0
8318485,0
8318984,0
8319485,0
8319985,0
8320484,0
8320984,0
8321485,0
8321984,0
8322484,0
8322985,0
8323484,0
8323984,0
8324485,0
8324985,0
8325484,0
8325984,0
8326484,0
8326985,0
8327484,0
8327984,0
8328484,0
8328984,0
8329484,0
8329985,0
8330484,0
8330984,0
8331485,0
8331984,0
8332485,0
8332984,0
8333484,0
8333984,0
8334484,0
8334985,0
8335484,0
8335984,0
8336484,0
8336984,0
8337485,0
8337984,0
8338484,0
8338984,0
8339485,0
8339984,0
8340485,0
8340984,0
8341485,0
8341985,0
8342484,0
8342984,0
8343485,0
8343985,0
8344484,0
8344984,0
8345485,0
8345984,0
8346484,0
8346984,0
8347484,0
8347985,0
8348484,0
8348984,0
8349484,0
8349984,0
8350485,0
8350985,0
8351484,0
8351984,0
8352484,0
8352984,0
8353485,0
8353985,0
8354484,0
8354985,0
8355484,0
8355985,0
8356484,0
8356984,0
8357484,0
8357985,0
8358484,0
8358984,0
8359485,0
8359984,0
8360484,0
8360984,0
8361484,0
8361984,0
8362485,0
8362984,0
8363484,0
8363984,0
8364485,0
8364984,0
8365484,0
8365985,0
8366484,0
8366985,0
8367484,0
8367984,0
8368485,0
8368985,0
8369484,0
8369984,0
8370484,0
8370984,0
8371485,0
8371984,0
8372484,0
8372984,0
8373485,0
8373984,0
8374484,0
8374984,0
8375484,0
8375984,0
8376484,0
8376984,0
8377485,0
8377985,0
8378484,0
8378984,0
8379484,0
8379985,0
8380484,0
8380984,0
8381485,0
8381984,0
8382484,0
8382984,0
8383484,0
8383984,0
8384485,0
8384984,0
8385484,0
8385984,0
8386485,0
8386985,0
8387484,0
8387984,0
8388484,0
8388984,0
8389484,0
8389985,0
8390484,0
8390984,0
8391484,0
8391984,0
8392485,0
8392985,0
8393484,0
8393984,0
8394485,0
8394985,0
8395484,0
8395984,0
8396484,0
8396984,0
8397484,0
8397984,0
8398485,0
8398985,0
8399484,0
8399985,0
8400484,0
8400984,0
8401484,0
8401985,0
8402484,0
8402984,0
8403485,0
8403984,0
8404484,0
8404985,0
8405484,0
8405984,0
8406485,0
8406984,0
8407484,0
8407984,0
8408484,0
8408984,0
8409484,0
8409984,0
8410484,0
8410984,0
8411484,0
8411984,0
8412484,0
8412985,0
8413484,0
8413984,0
8414485,0
8414984,0
8415484,0
8415985,0
8416485,0
8416985,0
8417484,0
8417984,0
8418484,0
8418985,0
8419484,0
8419984,0
8420484,0
8420984,0
8421485,0
8421984,0
8422484,0
8422985,0
8423484,0
8423984,0
8424485,0
8424985,0
8425484,0
8425985,0
8426484,0
8426984,0
8427484,0
8427985,0
8428484,0
8428984,0
8429485,0
8429985,0
8430484,0
8430984,0
8431485,0
8431985,0
8432484,0
8432984,0
8433484,0
8433984,0
8434485,0
8434984,0
8435484,0
8435984,0
8436484,0
8436984,0
8437485,0
8437984,0
8438485,0
8438984,0
8439484,0
8439984,0
8440484,0
8440984,0
8441484,0
8441984,0
8442485,0
8442985,0
8443484,0
8443985,0
8444484,0
8444984,0
8445484,0
8445984,0
8446484,0
8446984,0
8447485,0
8447985,0
8448484,0
8448985,0
8449484,0
8449985,0
8450485,0
8450985,0
8451484,0
8451985,0
8452484,0
8452985,0
8453484,0
8453985,0
8454485,0
8454985,0
8455484,0
8455984,0
8456485,0
8456984,0
8457484,0
8457984,0
8458484,0
8458984,0
8459485,0
8459984,0
8460484,0
8460985,0
8461484,0
8461984,0
8462484,0
8462984,0
8463484,0
8463984,0
8464485,0
8464985,0
8465484,0
8465984,0
8466484,0
8466984,0
8467484,0
8467984,0
8468484,0
8468984,0
8469484,0
8469984,0
8470485,0
8470984,0
8471485,0
8471985,0
8472484,0
8472984,0
8473484,0
8473985,0
8474484,0
8474985,0
8475484,0
8475984,0
8476484,0
8476985,0
8477485,0
8477984,0
8478485,0
8478985,0
8479484,0
8479984,0
8480485,0
8480985,0
8481484,0
8481984,0
8482484,0
8482984,0
8483485,0
8483985,0
8484484,0
8484984,0
8485485,0
8485985,0
8486484,0
8486984,0
8487484,0
8487984,0
8488484,0
8488984,0
8489485,0
8489985,0
8490485,0
8490984,0
8491485,0
8491985,0
8492484,0
8492984,0
8493484,0
8493985,0
8494484,0
8494984,0
8495485,0
8495984,0
8496484,0
8496984,0
8497485,0
8497984,0
8498485,0
8498984,0
8499484,0
8499985,0
8500484,0
8500984,0
8501484,0
8501985,0
8502484,0
8502985,0
8503484,0
8503984,0
8504484,0
8504985,0
8505484,0
8505984,0
8506484,0
8506984,0
8507484,0
8507984,0
8508485,0
8508984,0
8509485,0
8509984,0
8510484,0
8510985,0
8511484,0
8511984,0
8512484,0
8512985,0
8513484,0
8513984,0
8514484,0
8514984,0
8515484,0
8515984,0
8516484,0
8516985,0
8517484,0
8517984,0
8518485,0
8518985,0
8519484,0
8519985,0
8520484,0
8520984,0
8521484,0
8521984,0
8522484,0
8522984,0
8523484,0
8523985,0
8524484,0
8524984,0
8525485,0
8525985,0
8526484,0
8526984,0
8527485,0
8527985,0
8528484,0
8528984,0
8529484,0
8529984,0
8530484,0
8530984,0
8531485,0
8531984,0
8532484,0
8532985,0
8533484,0
8533985,0
8534484,0
8534984,0
8535484,0
8535985,0
8536484,0
8536985,0
8537484,0
8537984,0
8538485,0
8538984,0
8539485,0
8539984,0
8540484,0
8540984,0
8541484,0
8541984,0
8542484,0
8542984,0
8543485,0
8543984,0
8544484,0
8544984,0
8545485,0
8545985,0
8546484,0
8546984,0
8547485,0
8547985,0
8548484,0
8548984,0
8549484,0
8549985,0
8550485,0
8550984,0
8551484,0
8551984,0
8552484,0
8552984,0
8553484,0
8553984,0
8554485,0
8554985,0
8555484,0
8555984,0
8556484,0
8556984,0
8557485,0
8557985,0
8558484,0
8558984,0
8559485,0
8559984,0
8560485,0
8560985,0
8561484,0
8561985,0
8562484,0
8562984,0
8563485,0
8563984,0
8564485,0
8564984,0
8565485,0
8565985,0
8566484,0
8566984,0
8567485,0
8567985,0
8568484,0
8568984,0
8569485,0
8569984,0
8570485,0
8570984,0
8571484,0
8571984,0
8572485,0
8572984,0
8573485,0
8573985,0
8574484,0
8574984,0
8575485,0
8575984,0
8576484,0
8576985,0
8577484,0
8577984,0
8578485,0
8578984,0
