662,662531,-297623107,-1368485421,
663,663531,-286560455,-1813819545,
664,664531,-241297662,-2084611435,
665,665531,-189464668,-2140833231,
666,666531,-105760562,-1977255351,
667,667531,-42036283,-1613419685,
668,668531,35333469,-1103906153,
669,669531,70944946,-517882740,
670,670531,108353165,61374455,
671,671531,92516627,552636182,
672,672531,67310558,887225459,
673,673531,13196917,1017119448,
674,674531,-64693215,926226630,
675,675531,-124410314,623845635,
676,676531,-217032009,157124062,
677,677531,-242233755,-413638962,
678,678531,-313845385,-1003446021,
679,679531,-271169680,-1533473012,
680,680531,-301457410,-1925667805,
681,681531,-199458799,-2128405492,
682,682531,-187060597,-2110527477,
683,683531,-61742962,-1875615132,
684,684531,-34707529,-1457524549,
685,685531,65333162,-912329043,
686,686531,77405225,-320623772,
687,687531,106787769,239318520,
688,688531,94302247,683490265,
689,689531,38128944,955718455,
690,690531,6847947,1010536377,
691,691531,-107843873,847764744,
692,692531,-128072809,483613503,
693,693531,-259878301,-25568192,
694,694531,-234825594,-612095223,
695,695531,-335473535,-1190999852,
696,696531,-255425008,-1682324235,
697,697531,-294426929,-2017171420,
698,698531,-176543959,-2146469179,
699,699531,-161352392,-2056342800,
700,700531,-43111611,-1753461055,
701,701531,-335920,-1286996940,
