sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
128,64000,500,1087,2682,919,2522,0.883000,2.175000,0,0
129,64500,500,1094,2657,925,2499,0.890000,2.154000,0,0
130,65000,500,1133,2607,965,2448,0.917000,2.114000,0,0
131,65500,500,1210,2551,1047,2394,0.984000,2.073000,0,0
132,66000,500,1318,2473,1157,2317,1.073000,2.008000,0,0
133,66500,500,1450,2383,1290,2225,1.179000,1.934000,0,0
134,67000,500,1601,2274,1439,2119,1.302000,1.855000,0,0
135,67500,500,1764,2151,1606,1996,1.435000,1.749000,0,0
136,68000,500,1934,2030,1774,1872,1.570000,1.650000,0,0
137,68500,500,2115,1917,1952,1762,1.714000,1.561000,0,0
138,69000,500,2296,1796,2129,1645,1.857000,1.464000,0,0
139,69500,500,2471,1694,2305,1535,2.001000,1.379000,0,0
140,70000,500,2624,1603,2454,1447,2.117000,1.310000,0,0
141,70500,500,2757,1533,2591,1378,2.230000,1.251000,0,0
142,71000,500,2861,1474,2695,1317,2.312000,1.201000,0,0
143,71500,500,2941,1429,2774,1271,2.377000,1.164000,0,0
144,72000,500,2993,1402,2831,1245,2.423000,1.143000,0,0
145,72500,500,3010,1415,2847,1260,2.436000,1.156000,0,0
146,73000,500,2992,1451,2829,1296,2.422000,1.185000,0,0
147,73500,500,2940,1506,2771,1347,2.377000,1.229000,0,0
148,74000,500,2853,1572,2688,1417,2.305000,1.282000,0,0
149,74500,500,2736,1647,2559,1488,2.204000,1.341000,0,0
150,75000,500,2596,1746,2430,1594,2.098000,1.425000,0,0
151,75500,500,2441,1865,2276,1712,1.975000,1.520000,0,0
152,76000,500,2275,1983,2112,1825,1.843000,1.615000,0,0
153,76500,500,2102,2106,1936,1949,1.703000,1.712000,0,0
154,77000,500,1920,2221,1758,2066,1.559000,1.806000,0,0
155,77500,500,1738,2332,1583,2176,1.417000,1.895000,0,0
156,78000,500,1570,2430,1408,2273,1.279000,1.972000,0,0
157,78500,500,1423,2517,1262,2362,1.160000,2.042000,0,0
158,79000,500,1300,2582,1137,2425,1.058000,2.096000,0,0
159,79500,500,1202,2635,1040,2478,0.980000,2.140000,0,0
160,80000,500,1133,2676,965,2517,0.919000,2.170000,0,0
161,80500,500,1091,2689,923,2531,0.886000,2.179000,0,0
162,81000,500,1088,2673,923,2514,0.882000,2.168000,0,0
163,81500,500,1116,2625,949,2468,0.907000,2.129000,0,0
164,82000,500,1181,2569,1010,2414,0.957000,2.088000,0,0
165,82500,500,1278,2503,1115,2346,1.039000,2.033000,0,0
166,83000,500,1403,2416,1239,2264,1.143000,1.962000,0,0
167,83500,500,1549,2314,1392,2160,1.262000,1.881000,0,0
168,84000,500,1707,2196,1535,2039,1.379000,1.781000,0,0
169,84500,500,1875,2073,1712,1921,1.521000,1.688000,0,0
170,85000,500,2054,1956,1889,1797,1.665000,1.591000,0,0
171,85500,500,2234,2089,2071,1933,1.821000,1.700000,0,0
172,86000,500,2378,1994,2213,1840,1.923000,1.624000,0,0
173,86500,500,2525,2092,2355,1936,2.040000,1.702000,0,0
174,87000,500,2680,2160,2511,2001,2.165000,1.754000,0,0
175,87500,500,2763,2344,2598,2190,2.236000,1.906000,0,0
176,88000,500,2842,2498,2675,2338,2.297000,2.028000,0,0
