sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
1207,603500,500,2039,2144,1885,1995,1.659000,1.748000,0,0
1208,604000,500,1858,2266,1701,2117,1.514000,1.848000,0,0
1209,604500,500,1679,2367,1520,2218,1.367000,1.930000,0,0
1210,605000,500,1518,2466,1360,2315,1.238000,2.009000,0,0
1211,605500,500,1377,2541,1216,2389,1.122000,2.067000,0,0
1212,606000,500,1265,2603,1104,2450,1.032000,2.117000,0,0
1213,606500,500,1176,2653,1011,2502,0.959000,2.158000,0,0
1214,607000,500,1115,2685,951,2533,0.908000,2.184000,0,0
1215,607500,500,1087,2684,927,2533,0.886000,2.182000,0,0
1216,608000,500,1094,2662,931,2511,0.891000,2.166000,0,0
1217,608500,500,1133,2605,971,2452,0.923000,2.118000,0,0
1218,609000,500,1211,2548,1054,2393,0.991000,2.075000,0,0
1219,609500,500,1319,2475,1162,2323,1.077000,2.012000,0,0
1220,610000,500,1451,2385,1295,2234,1.185000,1.942000,0,0
1221,610500,500,1655,2233,1497,2086,1.350000,1.822000,0,0
1222,611000,500,1822,2115,1665,1966,1.484000,1.727000,0,0
1223,611500,500,1996,1994,1839,1845,1.624000,1.627000,0,0
1224,612000,500,2177,1872,2017,1723,1.767000,1.531000,0,0
1225,612500,500,2358,1760,2197,1613,1.913000,1.439000,0,0
1226,613000,500,2525,1660,2365,1507,2.047000,1.359000,0,0
1227,613500,500,2673,1579,2514,1424,2.165000,1.290000,0,0
1228,614000,500,2796,1513,2639,1360,2.268000,1.238000,0,0
1229,614500,500,2893,1456,2736,1303,2.346000,1.190000,0,0
1230,615000,500,2961,1419,2803,1264,2.400000,1.161000,0,0
1231,615500,500,3003,1411,2846,1258,2.437000,1.157000,0,0
1232,616000,500,3007,1420,2851,1264,2.440000,1.160000,0,0
1233,616500,500,2979,1465,2821,1312,2.415000,1.198000,0,0
1234,617000,500,2913,1528,2755,1375,2.361000,1.251000,0,0
1235,617500,500,2815,1595,2657,1442,2.280000,1.305000,0,0
1236,618000,500,2690,1685,2527,1531,2.177000,1.377000,0,0
1237,618500,500,2544,1781,2384,1633,2.063000,1.457000,0,0
1238,619000,500,2385,1905,2225,1756,1.935000,1.551000,0,0
1239,619500,500,2218,2026,2063,1874,1.805000,1.652000,0,0
1240,620000,500,2039,2144,1883,1996,1.659000,1.748000,0,0
1241,620500,500,1858,2266,1703,2118,1.514000,1.846000,0,0
1242,621000,500,1679,2367,1520,2218,1.367000,1.928000,0,0
1243,621500,500,1518,2466,1361,2317,1.238000,2.009000,0,0
1244,622000,500,1377,2541,1217,2391,1.123000,2.067000,0,0
1245,622500,500,1265,2603,1105,2451,1.032000,2.117000,0,0
1246,623000,500,1176,2653,1008,2502,0.960000,2.159000,0,0
1247,623500,500,1115,2685,951,2534,0.911000,2.181000,0,0
1248,624000,500,1087,2684,926,2534,0.887000,2.183000,0,0
1249,624500,500,1094,2662,931,2511,0.892000,2.164000,0,0
1250,625000,500,1133,2605,971,2453,0.924000,2.117000,0,0
1251,625500,500,1211,2548,1047,2398,0.993000,2.074000,0,0
1252,626000,500,1319,2475,1161,2326,1.077000,2.013000,0,0
1253,626500,500,1451,2385,1295,2236,1.184000,1.943000,0,0
1254,627000,500,1655,2233,1497,2089,1.348000,1.823000,0,0
1255,627500,500,1822,2115,1664,1965,1.487000,1.726000,0,0
1256,628000,500,1996,1994,1840,1845,1.624000,1.625000,0,0
1257,628500,500,2177,1872,2017,1721,1.766000,1.530000,0,0
1258,629000,500,2358,1760,2197,1614,1.915000,1.441000,0,0
1259,629500,500,2525,1660,2365,1510,2.047000,1.356000,0,0
1260,630000,500,2673,1579,2511,1428,2.166000,1.291000,0,0
1261,630500,500,2796,1513,2640,1360,2.267000,1.238000,0,0
1262,631000,500,2893,1456,2735,1301,2.346000,1.191000,0,0
1263,631500,500,2961,1419,2802,1264,2.401000,1.160000,0,0
1264,632000,500,3003,1411,2847,1259,2.435000,1.153000,0,0
1265,632500,500,3007,1420,2850,1266,2.439000,1.162000,0,0
1266,633000,500,2979,1465,2821,1311,2.416000,1.200000,0,0
1267,633500,500,2913,1528,2755,1375,2.362000,1.251000,0,0
1268,634000,500,2815,1595,2657,1442,2.283000,1.305000,0,0
1269,634500,500,2690,1685,2527,1534,2.179000,1.378000,0,0
1270,635000,500,2544,1781,2384,1629,2.063000,1.457000,0,0
1271,635500,500,2385,1905,2226,1755,1.934000,1.555000,0,0
1272,636000,500,2218,2026,2062,1875,1.803000,1.653000,0,0
1273,636500,500,2039,2144,1879,1994,1.653000,1.748000,0,0
1274,637000,500,1858,2266,1703,2119,1.514000,1.846000,0,0
1275,637500,500,1679,2367,1520,2221,1.367000,1.926000,0,0
1276,638000,500,1518,2466,1360,2318,1.242000,2.009000,0,0
1277,638500,500,1377,2541,1222,2389,1.124000,2.066000,0,0
1278,639000,500,1265,2603,1106,2452,1.031000,2.117000,0,0
1279,639500,500,1176,2653,1011,2502,0.959000,2.157000,0,0
1280,640000,500,1115,2685,950,2535,0.911000,2.183000,0,0
1281,640500,500,1087,2684,925,2531,0.887000,2.184000,0,0
1282,641000,500,1094,2662,930,2510,0.891000,2.165000,0,0
1283,641500,500,1133,2605,973,2452,0.923000,2.119000,0,0
1284,642000,500,1211,2548,1055,2399,0.992000,2.076000,0,0
1285,642500,500,1319,2475,1158,2322,1.077000,2.013000,0,0
1286,643000,500,1451,2385,1294,2236,1.183000,1.943000,0,0
1287,643500,500,1655,2233,1497,2087,1.346000,1.821000,0,0
1288,644000,500,1822,2115,1667,1967,1.485000,1.725000,0,0
1289,644500,500,1996,1994,1840,1846,1.625000,1.625000,0,0
1290,645000,500,2177,1872,2017,1725,1.769000,1.529000,0,0
1291,645500,500,2358,1760,2198,1609,1.915000,1.443000,0,0
1292,646000,500,2525,1660,2366,1509,2.047000,1.358000,0,0
1293,646500,500,2673,1579,2511,1426,2.166000,1.289000,0,0
1294,647000,500,2796,1513,2639,1358,2.266000,1.238000,0,0
1295,647500,500,2893,1456,2736,1302,2.346000,1.191000,0,0
1296,648000,500,2961,1419,2803,1265,2.403000,1.162000,0,0
1297,648500,500,3003,1411,2847,1258,2.437000,1.155000,0,0
1298,649000,500,3007,1420,2850,1266,2.438000,1.161000,0,0
1299,649500,500,2979,1465,2820,1310,2.415000,1.200000,0,0
1300,650000,500,2913,1528,2757,1377,2.362000,1.251000,0,0
1301,650500,500,2815,1595,2658,1443,2.286000,1.305000,0,0
1302,651000,500,2690,1685,2526,1535,2.179000,1.378000,0,0
1303,651500,500,2544,1781,2384,1632,2.063000,1.458000,0,0
1304,652000,500,2385,1905,2225,1754,1.935000,1.557000,0,0
1305,652500,500,2218,2026,2064,1877,1.804000,1.653000,0,0
1306,653000,500,2039,2144,1882,1995,1.657000,1.748000,0,0
1307,653500,500,1858,2266,1702,2117,1.514000,1.846000,0,0
1308,654000,500,1679,2367,1521,2217,1.368000,1.928000,0,0
1309,654500,500,1518,2466,1360,2317,1.239000,2.007000,0,0
1310,655000,500,1377,2541,1216,2389,1.123000,2.067000,0,0
1311,655500,500,1265,2603,1105,2451,1.032000,2.117000,0,0
1312,656000,500,1176,2653,1011,2501,0.957000,2.159000,0,0
1313,656500,500,1115,2685,951,2531,0.909000,2.183000,0,0
1314,657000,500,1087,2684,923,2532,0.888000,2.182000,0,0
1315,657500,500,1094,2662,932,2512,0.894000,2.166000,0,0
1316,658000,500,1133,2605,970,2454,0.921000,2.118000,0,0
1317,658500,500,1211,2548,1053,2397,0.992000,2.073000,0,0
1318,659000,500,1319,2475,1163,2323,1.078000,2.013000,0,0
1319,659500,500,1451,2385,1295,2234,1.186000,1.941000,0,0
1320,660000,500,1655,2233,1495,2084,1.348000,1.823000,0,0
1321,660500,500,1822,2115,1667,1968,1.487000,1.725000,0,0
1322,661000,500,1996,1994,1838,1842,1.624000,1.626000,0,0
1323,661500,500,2177,1872,2015,1725,1.766000,1.530000,0,0
1324,662000,500,2358,1760,2199,1611,1.913000,1.441000,0,0
1325,662500,500,2525,1660,2365,1508,2.048000,1.356000,0,0
1326,663000,500,2673,1579,2513,1425,2.163000,1.291000,0,0
1327,663500,500,2796,1513,2637,1361,2.267000,1.238000,0,0
1328,664000,500,2893,1456,2736,1302,2.346000,1.191000,0,0
1329,664500,500,2961,1419,2805,1266,2.399000,1.163000,0,0
1330,665000,500,3003,1411,2847,1258,2.436000,1.155000,0,0
1331,665500,500,3007,1420,2850,1266,2.439000,1.162000,0,0
1332,666000,500,2979,1465,2821,1311,2.415000,1.199000,0,0
1333,666500,500,2913,1528,2755,1376,2.361000,1.250000,0,0
1334,667000,500,2815,1595,2657,1442,2.283000,1.305000,0,0
1335,667500,500,2690,1685,2526,1534,2.179000,1.377000,0,0
1336,668000,500,2544,1781,2386,1632,2.063000,1.456000,0,0
1337,668500,500,2385,1905,2225,1755,1.934000,1.555000,0,0
1338,669000,500,2218,2026,2063,1875,1.805000,1.654000,0,0
1339,669500,500,2039,2144,1882,1994,1.654000,1.746000,0,0
1340,670000,500,1858,2266,1702,2117,1.516000,1.848000,0,0
1341,670500,500,1679,2367,1520,2218,1.367000,1.927000,0,0
1342,671000,500,1518,2466,1360,2316,1.238000,2.006000,0,0
1343,671500,500,1377,2541,1217,2388,1.126000,2.067000,0,0
1344,672000,500,1265,2603,1104,2452,1.032000,2.117000,0,0
1345,672500,500,1176,2653,1012,2502,0.956000,2.157000,0,0
1346,673000,500,1115,2685,951,2534,0.908000,2.183000,0,0
1347,673500,500,1087,2684,926,2533,0.888000,2.183000,0,0
1348,674000,500,1094,2662,930,2511,0.893000,2.166000,0,0
1349,674500,500,1133,2605,973,2454,0.923000,2.119000,0,0
1350,675000,500,1211,2548,1053,2394,0.991000,2.074000,0,0
1351,675500,500,1319,2475,1163,2322,1.077000,2.013000,0,0
1352,676000,500,1451,2385,1294,2236,1.181000,1.944000,0,0
1353,676500,500,1655,2233,1497,2083,1.346000,1.823000,0,0
1354,677000,500,1822,2115,1668,1965,1.483000,1.726000,0,0
1355,677500,500,1996,1994,1840,1840,1.624000,1.625000,0,0
1356,678000,500,2177,1872,2016,1725,1.768000,1.529000,0,0
1357,678500,500,2358,1760,2197,1613,1.914000,1.440000,0,0
1358,679000,500,2525,1660,2366,1507,2.047000,1.357000,0,0
1359,679500,500,2673,1579,2511,1426,2.164000,1.291000,0,0
1360,680000,500,2796,1513,2640,1360,2.269000,1.238000,0,0
1361,680500,500,2893,1456,2736,1301,2.346000,1.190000,0,0
1362,681000,500,2961,1419,2803,1264,2.399000,1.160000,0,0
1363,681500,500,3003,1411,2846,1257,2.434000,1.156000,0,0
1364,682000,500,3007,1420,2850,1266,2.439000,1.160000,0,0
1365,682500,500,2979,1465,2822,1313,2.415000,1.198000,0,0
1366,683000,500,2913,1528,2752,1375,2.363000,1.251000,0,0
1367,683500,500,2815,1595,2657,1443,2.283000,1.303000,0,0
1368,684000,500,2690,1685,2527,1533,2.177000,1.375000,0,0
1369,684500,500,2544,1781,2384,1633,2.063000,1.456000,0,0
1370,685000,500,2385,1905,2224,1754,1.935000,1.556000,0,0
1371,685500,500,2218,2026,2064,1874,1.804000,1.652000,0,0
1372,686000,500,2039,2144,1879,1994,1.654000,1.748000,0,0
1373,686500,500,1858,2266,1699,2118,1.514000,1.843000,0,0
1374,687000,500,1679,2367,1520,2217,1.377000,1.926000,0,0
1375,687500,500,1518,2466,1360,2315,1.238000,2.008000,0,0
1376,688000,500,1377,2541,1219,2390,1.123000,2.067000,0,0
1377,688500,500,1265,2603,1104,2450,1.032000,2.116000,0,0
1378,689000,500,1176,2653,1011,2501,0.958000,2.158000,0,0
1379,689500,500,1115,2685,950,2532,0.907000,2.181000,0,0
1380,690000,500,1087,2684,926,2532,0.886000,2.181000,0,0
1381,690500,500,1094,2662,931,2512,0.892000,2.166000,0,0
1382,691000,500,1133,2605,970,2454,0.924000,2.119000,0,0
1383,691500,500,1211,2548,1054,2397,0.992000,2.072000,0,0
1384,692000,500,1319,2475,1160,2320,1.080000,2.012000,0,0
1385,692500,500,1451,2385,1295,2238,1.184000,1.943000,0,0
1386,693000,500,1655,2233,1495,2087,1.349000,1.823000,0,0
1387,693500,500,1822,2115,1667,1968,1.483000,1.725000,0,0
1388,694000,500,1996,1994,1839,1842,1.624000,1.626000,0,0
1389,694500,500,2177,1872,2018,1723,1.779000,1.529000,0,0
1390,695000,500,2358,1760,2197,1614,1.914000,1.440000,0,0
1391,695500,500,2525,1660,2365,1507,2.047000,1.358000,0,0
1392,696000,500,2673,1579,2512,1424,2.166000,1.290000,0,0
1393,696500,500,2796,1513,2636,1360,2.268000,1.238000,0,0
1394,697000,500,2893,1456,2735,1303,2.346000,1.190000,0,0
1395,697500,500,2961,1419,2801,1264,2.399000,1.161000,0,0
1396,698000,500,3003,1411,2847,1258,2.436000,1.156000,0,0
1397,698500,500,3007,1420,2851,1265,2.437000,1.162000,0,0
1398,699000,500,2979,1465,2821,1312,2.419000,1.199000,0,0
1399,699500,500,2913,1528,2753,1376,2.361000,1.250000,0,0
1400,700000,500,2815,1595,2657,1441,2.283000,1.305000,0,0
1401,700500,500,2690,1685,2527,1531,2.177000,1.377000,0,0
1402,701000,500,2544,1781,2383,1631,2.063000,1.457000,0,0
1403,701500,500,2385,1905,2224,1753,1.934000,1.556000,0,0
1404,702000,500,2218,2026,2064,1874,1.805000,1.651000,0,0
1405,702500,500,2039,2144,1882,1991,1.656000,1.748000,0,0
1406,703000,500,1858,2266,1702,2119,1.512000,1.846000,0,0
1407,703500,500,1679,2367,1520,2217,1.367000,1.926000,0,0
1408,704000,500,1518,2466,1360,2314,1.238000,2.008000,0,0
1409,704500,500,1377,2541,1219,2390,1.122000,2.067000,0,0
1410,705000,500,1265,2603,1105,2451,1.031000,2.115000,0,0
1411,705500,500,1176,2653,1012,2500,0.957000,2.159000,0,0
1412,706000,500,1115,2685,954,2532,0.911000,2.183000,0,0
1413,706500,500,1087,2684,923,2532,0.889000,2.181000,0,0
1414,707000,500,1094,2662,932,2512,0.892000,2.165000,0,0
1415,707500,500,1133,2605,969,2453,0.921000,2.118000,0,0
1416,708000,500,1211,2548,1054,2398,0.987000,2.073000,0,0
1417,708500,500,1319,2475,1161,2322,1.076000,2.012000,0,0
1418,709000,500,1451,2385,1293,2235,1.184000,1.941000,0,0
1419,709500,500,1655,2233,1495,2086,1.349000,1.821000,0,0
1420,710000,500,1822,2115,1665,1968,1.487000,1.727000,0,0
1421,710500,500,1996,1994,1839,1842,1.624000,1.626000,0,0
1422,711000,500,2177,1872,2017,1723,1.767000,1.528000,0,0
1423,711500,500,2358,1760,2200,1610,1.914000,1.440000,0,0
1424,712000,500,2525,1660,2365,1507,2.046000,1.358000,0,0
1425,712500,500,2673,1579,2511,1425,2.165000,1.291000,0,0
1426,713000,500,2796,1513,2638,1359,2.266000,1.238000,0,0
1427,713500,500,2893,1456,2736,1299,2.345000,1.189000,0,0
1428,714000,500,2961,1419,2804,1264,2.400000,1.160000,0,0
1429,714500,500,3003,1411,2844,1260,2.436000,1.157000,0,0
1430,715000,500,3007,1420,2850,1264,2.439000,1.160000,0,0
1431,715500,500,2979,1465,2820,1311,2.415000,1.198000,0,0
1432,716000,500,2913,1528,2753,1377,2.361000,1.250000,0,0
1433,716500,500,2815,1595,2657,1441,2.280000,1.305000,0,0
1434,717000,500,2690,1685,2526,1532,2.177000,1.377000,0,0
1435,717500,500,2544,1781,2384,1631,2.062000,1.457000,0,0
1436,718000,500,2385,1905,2227,1754,1.935000,1.556000,0,0
1437,718500,500,2218,2026,2064,1873,1.805000,1.651000,0,0
1438,719000,500,2039,2144,1882,1994,1.659000,1.748000,0,0
1439,719500,500,1858,2266,1701,2118,1.513000,1.848000,0,0
1440,720000,500,1679,2367,1520,2216,1.367000,1.928000,0,0
1441,720500,500,1518,2466,1360,2316,1.238000,2.007000,0,0
1442,721000,500,1377,2541,1218,2389,1.123000,2.067000,0,0
1443,721500,500,1265,2603,1104,2450,1.033000,2.117000,0,0
1444,722000,500,1176,2653,1008,2503,0.959000,2.158000,0,0
1445,722500,500,1115,2685,949,2533,0.911000,2.183000,0,0
1446,723000,500,1087,2684,928,2535,0.887000,2.188000,0,0
1447,723500,500,1094,2662,930,2512,0.895000,2.166000,0,0
1448,724000,500,1133,2605,970,2453,0.924000,2.117000,0,0
1449,724500,500,1211,2548,1053,2397,0.990000,2.074000,0,0
1450,725000,500,1319,2475,1161,2323,1.079000,2.013000,0,0
1451,725500,500,1451,2385,1293,2235,1.186000,1.942000,0,0
1452,726000,500,1655,2233,1495,2086,1.346000,1.823000,0,0
1453,726500,500,1822,2115,1665,1966,1.486000,1.727000,0,0
1454,727000,500,1996,1994,1842,1842,1.621000,1.627000,0,0
1455,727500,500,2177,1872,2017,1723,1.766000,1.529000,0,0
1456,728000,500,2358,1760,2199,1613,1.914000,1.441000,0,0
1457,728500,500,2525,1660,2366,1508,2.049000,1.356000,0,0
1458,729000,500,2673,1579,2509,1424,2.163000,1.290000,0,0
1459,729500,500,2796,1513,2637,1360,2.267000,1.238000,0,0
1460,730000,500,2893,1456,2735,1303,2.346000,1.190000,0,0
1461,730500,500,2961,1419,2802,1267,2.399000,1.161000,0,0
1462,731000,500,3003,1411,2849,1258,2.434000,1.156000,0,0
1463,731500,500,3007,1420,2851,1264,2.439000,1.160000,0,0
1464,732000,500,2979,1465,2823,1313,2.415000,1.199000,0,0
1465,732500,500,2913,1528,2755,1377,2.360000,1.250000,0,0
1466,733000,500,2815,1595,2657,1442,2.283000,1.303000,0,0
1467,733500,500,2690,1685,2529,1534,2.179000,1.376000,0,0
1468,734000,500,2544,1781,2384,1632,2.063000,1.456000,0,0
1469,734500,500,2385,1905,2224,1755,1.934000,1.556000,0,0
1470,735000,500,2218,2026,2062,1873,1.805000,1.651000,0,0
1471,735500,500,2039,2144,1881,1991,1.658000,1.746000,0,0
1472,736000,500,1858,2266,1701,2119,1.516000,1.848000,0,0
1473,736500,500,1679,2367,1520,2217,1.367000,1.929000,0,0
1474,737000,500,1518,2466,1360,2314,1.238000,2.006000,0,0
1475,737500,500,1377,2541,1218,2389,1.124000,2.069000,0,0
1476,738000,500,1265,2603,1105,2451,1.033000,2.117000,0,0
1477,738500,500,1176,2653,1018,2502,0.957000,2.158000,0,0
1478,739000,500,1115,2685,951,2535,0.908000,2.183000,0,0
1479,739500,500,1087,2684,924,2529,0.887000,2.183000,0,0
1480,740000,500,1094,2662,931,2511,0.893000,2.165000,0,0
1481,740500,500,1133,2605,971,2452,0.923000,2.119000,0,0
1482,741000,500,1211,2548,1057,2399,0.990000,2.071000,0,0
1483,741500,500,1319,2475,1162,2322,1.077000,2.013000,0,0
1484,742000,500,1451,2385,1294,2234,1.184000,1.942000,0,0
1485,742500,500,1655,2233,1495,2084,1.346000,1.823000,0,0
1486,743000,500,1822,2115,1666,1967,1.484000,1.726000,0,0
1487,743500,500,1996,1994,1840,1843,1.624000,1.628000,0,0
1488,744000,500,2177,1872,2016,1722,1.769000,1.531000,0,0
1489,744500,500,2358,1760,2196,1612,1.912000,1.442000,0,0
1490,745000,500,2525,1660,2366,1509,2.047000,1.356000,0,0
1491,745500,500,2673,1579,2511,1424,2.163000,1.291000,0,0
1492,746000,500,2796,1513,2639,1361,2.267000,1.238000,0,0
1493,746500,500,2893,1456,2735,1301,2.346000,1.191000,0,0
1494,747000,500,2961,1419,2802,1264,2.398000,1.160000,0,0
1495,747500,500,3003,1411,2851,1259,2.435000,1.157000,0,0
1496,748000,500,3007,1420,2853,1265,2.440000,1.160000,0,0
1497,748500,500,2979,1465,2820,1312,2.415000,1.198000,0,0
1498,749000,500,2913,1528,2752,1375,2.361000,1.249000,0,0
1499,749500,500,2815,1595,2656,1442,2.283000,1.303000,0,0
1500,750000,500,2690,1685,2528,1526,2.178000,1.378000,0,0
1501,750500,500,2544,1781,2384,1632,2.063000,1.458000,0,0
1502,751000,500,2385,1905,2225,1755,1.934000,1.555000,0,0
1503,751500,500,2218,2026,2063,1875,1.805000,1.650000,0,0
1504,752000,500,2039,2144,1883,1991,1.656000,1.746000,0,0
1505,752500,500,1858,2266,1701,2117,1.512000,1.845000,0,0
1506,753000,500,1679,2367,1523,2215,1.367000,1.926000,0,0
1507,753500,500,1518,2466,1360,2315,1.238000,2.009000,0,0
1508,754000,500,1377,2541,1216,2390,1.124000,2.067000,0,0
1509,754500,500,1265,2603,1104,2449,1.032000,2.120000,0,0
1510,755000,500,1176,2653,1009,2502,0.957000,2.158000,0,0
1511,755500,500,1115,2685,949,2533,0.908000,2.183000,0,0
1512,756000,500,1087,2684,925,2533,0.888000,2.179000,0,0
1513,756500,500,1094,2662,931,2511,0.894000,2.176000,0,0
1514,757000,500,1133,2605,969,2454,0.924000,2.120000,0,0
1515,757500,500,1211,2548,1058,2398,0.991000,2.074000,0,0
1516,758000,500,1319,2475,1159,2323,1.077000,2.013000,0,0
1517,758500,500,1451,2385,1295,2237,1.184000,1.942000,0,0
1518,759000,500,1655,2233,1495,2084,1.346000,1.823000,0,0
1519,759500,500,1822,2115,1667,1968,1.481000,1.725000,0,0
1520,760000,500,1996,1994,1840,1842,1.624000,1.626000,0,0
1521,760500,500,2177,1872,2016,1721,1.767000,1.530000,0,0
1522,761000,500,2358,1760,2195,1612,1.914000,1.441000,0,0
1523,761500,500,2525,1660,2366,1507,2.044000,1.359000,0,0
1524,762000,500,2673,1579,2511,1424,2.166000,1.290000,0,0
1525,762500,500,2796,1513,2638,1360,2.269000,1.238000,0,0
1526,763000,500,2893,1456,2737,1302,2.346000,1.190000,0,0
1527,763500,500,2961,1419,2801,1265,2.400000,1.161000,0,0
1528,764000,500,3003,1411,2850,1260,2.434000,1.158000,0,0
1529,764500,500,3007,1420,2853,1265,2.438000,1.166000,0,0
1530,765000,500,2979,1465,2823,1316,2.420000,1.198000,0,0
1531,765500,500,2913,1528,2755,1377,2.361000,1.251000,0,0
1532,766000,500,2815,1595,2655,1441,2.283000,1.304000,0,0
1533,766500,500,2690,1685,2527,1535,2.180000,1.377000,0,0
1534,767000,500,2544,1781,2389,1632,2.063000,1.458000,0,0
1535,767500,500,2385,1905,2224,1756,1.935000,1.556000,0,0
1536,768000,500,2218,2026,2063,1874,1.804000,1.650000,0,0
1537,768500,500,2039,2144,1879,1991,1.658000,1.748000,0,0
1538,769000,500,1858,2266,1701,2118,1.514000,1.848000,0,0
1539,769500,500,1679,2367,1520,2214,1.367000,1.930000,0,0
1540,770000,500,1518,2466,1360,2318,1.238000,2.007000,0,0
1541,770500,500,1377,2541,1218,2391,1.122000,2.067000,0,0
1542,771000,500,1265,2603,1106,2451,1.033000,2.117000,0,0
1543,771500,500,1176,2653,1011,2503,0.956000,2.158000,0,0
1544,772000,500,1115,2685,951,2533,0.910000,2.183000,0,0
1545,772500,500,1087,2684,925,2533,0.886000,2.183000,0,0
1546,773000,500,1094,2662,933,2512,0.892000,2.165000,0,0
1547,773500,500,1133,2605,970,2454,0.926000,2.120000,0,0
1548,774000,500,1211,2548,1057,2396,0.992000,2.075000,0,0
1549,774500,500,1319,2475,1161,2324,1.081000,2.013000,0,0
1550,775000,500,1451,2385,1294,2236,1.185000,1.942000,0,0
1551,775500,500,1655,2233,1497,2087,1.346000,1.821000,0,0
1552,776000,500,1822,2115,1666,1965,1.484000,1.727000,0,0
1553,776500,500,1996,1994,1838,1841,1.624000,1.626000,0,0
1554,777000,500,2177,1872,2018,1719,1.769000,1.529000,0,0
1555,777500,500,2358,1760,2198,1613,1.913000,1.441000,0,0
1556,778000,500,2525,1660,2365,1510,2.047000,1.356000,0,0
1557,778500,500,2673,1579,2510,1424,2.165000,1.291000,0,0
1558,779000,500,2796,1513,2642,1360,2.268000,1.242000,0,0
1559,779500,500,2893,1456,2735,1303,2.353000,1.190000,0,0
1560,780000,500,2961,1419,2800,1264,2.399000,1.162000,0,0
1561,780500,500,3003,1411,2845,1255,2.436000,1.158000,0,0
1562,781000,500,3007,1420,2850,1265,2.439000,1.161000,0,0
1563,781500,500,2979,1465,2822,1311,2.415000,1.201000,0,0
1564,782000,500,2913,1528,2756,1377,2.362000,1.252000,0,0
1565,782500,500,2815,1595,2655,1441,2.283000,1.303000,0,0
1566,783000,500,2690,1685,2527,1533,2.179000,1.375000,0,0
1567,783500,500,2544,1781,2384,1632,2.063000,1.456000,0,0
1568,784000,500,2385,1905,2225,1754,1.936000,1.555000,0,0
1569,784500,500,2218,2026,2063,1874,1.805000,1.651000,0,0
1570,785000,500,2039,2144,1879,1994,1.656000,1.746000,0,0
1571,785500,500,1858,2266,1703,2116,1.514000,1.848000,0,0
1572,786000,500,1679,2367,1520,2217,1.368000,1.927000,0,0
1573,786500,500,1518,2466,1360,2316,1.238000,2.009000,0,0
1574,787000,500,1377,2541,1217,2390,1.125000,2.067000,0,0
1575,787500,500,1265,2603,1105,2453,1.033000,2.118000,0,0
1576,788000,500,1176,2653,1011,2501,0.958000,2.157000,0,0
1577,788500,500,1115,2685,951,2534,0.908000,2.186000,0,0
1578,789000,500,1087,2684,924,2533,0.884000,2.183000,0,0
1579,789500,500,1094,2662,933,2512,0.894000,2.166000,0,0
1580,790000,500,1133,2605,970,2453,0.923000,2.117000,0,0
1581,790500,500,1211,2548,1053,2400,0.992000,2.075000,0,0
1582,791000,500,1319,2475,1161,2323,1.077000,2.013000,0,0
1583,791500,500,1451,2385,1291,2235,1.184000,1.941000,0,0
1584,792000,500,1655,2233,1494,2085,1.349000,1.823000,0,0
1585,792500,500,1822,2115,1667,1968,1.483000,1.727000,0,0
1586,793000,500,1996,1994,1840,1840,1.624000,1.628000,0,0
1587,793500,500,2177,1872,2018,1722,1.767000,1.529000,0,0
1588,794000,500,2358,1760,2199,1612,1.913000,1.441000,0,0
1589,794500,500,2525,1660,2365,1507,2.048000,1.358000,0,0
1590,795000,500,2673,1579,2512,1419,2.166000,1.291000,0,0
1591,795500,500,2796,1513,2639,1360,2.269000,1.238000,0,0
1592,796000,500,2893,1456,2729,1299,2.346000,1.191000,0,0
1593,796500,500,2961,1419,2805,1265,2.399000,1.161000,0,0
1594,797000,500,3003,1411,2846,1261,2.436000,1.155000,0,0
1595,797500,500,3007,1420,2851,1265,2.439000,1.161000,0,0
1596,798000,500,2979,1465,2822,1311,2.415000,1.198000,0,0
1597,798500,500,2913,1528,2753,1375,2.362000,1.250000,0,0
1598,799000,500,2815,1595,2654,1442,2.280000,1.304000,0,0
1599,799500,500,2690,1685,2523,1533,2.177000,1.379000,0,0
1600,800000,500,2544,1781,2384,1634,2.063000,1.458000,0,0
1601,800500,500,2385,1905,2225,1754,1.934000,1.555000,0,0
1602,801000,500,2218,2026,2064,1876,1.802000,1.651000,0,0
1603,801500,500,2039,2144,1882,1995,1.657000,1.748000,0,0
1604,802000,500,1858,2266,1701,2115,1.513000,1.848000,0,0
1605,802500,500,1679,2367,1520,2217,1.367000,1.926000,0,0
1606,803000,500,1518,2466,1360,2314,1.238000,2.007000,0,0
1607,803500,500,1377,2541,1217,2390,1.122000,2.067000,0,0
1608,804000,500,1265,2603,1105,2451,1.033000,2.118000,0,0
1609,804500,500,1176,2653,1014,2501,0.959000,2.157000,0,0
1610,805000,500,1115,2685,950,2533,0.908000,2.183000,0,0
1611,805500,500,1087,2684,926,2534,0.886000,2.181000,0,0
1612,806000,500,1094,2662,931,2506,0.892000,2.166000,0,0
1613,806500,500,1133,2605,970,2453,0.924000,2.117000,0,0
1614,807000,500,1211,2548,1059,2395,0.991000,2.075000,0,0
1615,807500,500,1319,2475,1161,2326,1.077000,2.012000,0,0
1616,808000,500,1451,2385,1292,2234,1.186000,1.939000,0,0
1617,808500,500,1655,2233,1495,2085,1.346000,1.823000,0,0
